OTUs,571.T0_RA2_01_33058,582.T1_RD8_01_33104,586.T5_BG8_01_33378,571.T2_RF6_01_33131,578.CT5_RA11_01_33408,576.T5_BF11_01_33368,581.T4_BD7_01_33212,584.T5_BG6_01_33376,585.T0_RB3_01_33073,601.T1_RF2_01_33124,600.T4_BF1_01_33358,578.T5_BG1_01_33371,596.T2_RH5_01_33156,585.T1_RD11_01_33107,578.T1_RD5_01_33101,601.T5_BA1_01_33398,572.T1_RC11_01_33094,602.T1_RF3_01_33128,577.T4_BD4_01_33209,571.T3_BA2_01_33167,592.T4_BE5_01_33349,572.T3_BA3_01_33169,578.T2_RG1_01_33139,577.T0_RA8_01_33065,597.T3_BC2_01_33194,596.T1_RE9_01_33118,589.T3_BB6_01_33185,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,594.T1_RE7_01_33116,597.T2_RH6_01_33157,584.T3_BB2_01_33181,575.T1_RD2_01_33098,570.T4_BC9_01_33201,577.CT5_RA10_01_33407,590.T3_BB7_01_33186,589.T2_RG10_01_33148,573.T2_RF8_01_33133,588.T5_BG9_01_33379,575.T2_RF10_01_33135,594.T5_BH3_01_33386,574.T0_RA5_01_33062,598.T3_BC3_01_33195,581.CT5_BB1_01_33411,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,577.T3_BA8_01_33174,598.T5_BH7_01_33390,580.T5_BG2_01_33372,571.T4_BC10_01_33202,576.T2_RF11_01_33136,581.T2_RG3_01_33141,580.T4_BD6_01_33211,573.T5_BF8_01_33365,600.T2_RH9_01_33160,599.T3_BC4_01_33196,584.T2_RG6_01_33144,599.T5_BH8_01_33391,602.T5_BA2_01_33399,601.T2_RH10_01_33161,583.T2_RG5_01_33143,598.T4_BE10_01_33354,589.T0_RB6_01_33076,595.T2_RH4_01_33155,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,599.T0_RC4_01_33087,571.CT5_BA5_01_33402,580.T0_RA10_01_33067,572.T0_RA3_01_33060,586.T4_BD12_01_33217,592.T1_RE5_01_33114,590.T2_RG11_01_33149,583.CT5_BB3_01_33413,570.T2_RF5_01_33130,574.T2_RF9_01_33134,578.T0_RA9_01_33066,586.T2_RG8_01_33146,572.CT5_BA6_01_33403,588.T1_RE1_01_33110,590.T1_RE3_01_33112,593.T5_BH2_01_33385,577.T2_RF12_01_33137,581.T1_RD7_01_33103,588.T4_BE1_01_33345,574.T5_BF9_01_33366,603.T2_RH12_01_33163,595.T1_RE8_01_33117,585.CT5_BB5_01_33415,582.T2_RG4_01_33142,599.T1_RE12_01_33121,588.T3_BB5_01_33184,572.T4_BC11_01_33203,582.T5_BG4_01_33374,573.T1_RC12_01_33095,593.T2_RH2_01_33153,581.T3_BA11_01_33177,584.CT5_BB4_01_33414,582.CT5_BB2_01_33412,592.T5_BH1_01_33384,576.T0_RA7_01_33064,602.T4_BF3_01_33360,583.T1_RD9_01_33105,574.T4_BD1_01_33206,592.T0_RB9_01_33079,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,574.CT5_BA8_01_33405,591.T5_BG12_01_33382,600.T5_BH9_01_33392,595.T3_BB12_01_33191,590.T5_BG11_01_33381,585.T3_BB3_01_33182,570.T1_RC9_01_33092,575.T4_BD2_01_33207,580.T2_RG2_01_33140,596.T0_RC1_01_33084,594.T3_BB11_01_33190,600.T0_RC5_01_33088,595.T5_BH4_01_33387,589.T4_BE2_01_33346,589.T5_BG10_01_33380,596.T4_BE9_01_33353,582.T0_RA12_01_33069,593.T4_BE6_01_33350,575.T5_BF10_01_33367,583.T5_BG5_01_33375,570.CT5_BA4_01_33401,570.T3_BA1_01_33166,592.T3_BB9_01_33188,572.T5_BF7_01_33364,575.T3_BA6_01_33172,603.T1_RF4_01_33129,595.T4_BE8_01_33352,602.T0_RC7_01_33090,591.T1_RE4_01_33113,594.T0_RB11_01_33081,571.T3_BA2_01_33168,581.T5_BG3_01_33373,580C.T5_RA12_01_33409,580.T3_BA10_01_33176,576.T1_RD3_01_33099,570.T5_BF5_01_33362,574.T1_RD1_01_33097,576.T3_BA7_01_33173,588.T0_RB5_01_33075,584.T1_RD10_01_33106,583.T3_BB1_01_33180,602.T3_BC7_01_33199,571.T0_RA2_01_33059,593.T0_RB10_01_33080,603.T5_BA3_01_33400,573.T0_RA4_01_33061,573.CT5_BA7_01_33404,603.T3_BC8_01_33200,599.T4_BE12_01_33356,570.T0_RA1_01_33057,576.T4_BD3_01_33208,597.T1_RE10_01_33119,573.T3_BA4_01_33170,594.T2_RH3_01_33154,603.T4_BF4_01_33361,591.T4_BE4_01_33348,582.T3_BA12_01_33178,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,585.T4_BD11_01_33216,586.T1_RD12_01_33108,590.T0_RB7_01_33077,596.T5_BH5_01_33388,586.CT5_BB6_01_33416,583.T0_RB1_01_33071,584.T4_BD10_01_33215,601.T4_BF2_01_33359,574.T3_BA5_01_33171,585.T5_BG7_01_33377,600.T3_BC5_01_33197,598.T1_RE11_01_33120,571.T5_BF6_01_33363,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,585.T2_RG7_01_33145,576.CT5_RA9_01_33406,598.T2_RH7_01_33158,597.T5_BH6_01_33389,601.T3_BC6_01_33198,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,577.T5_BF12_01_33369,591.T2_RG12_01_33150,591.T3_BB8_01_33187,595.T0_RB12_01_33082,580.T1_RD6_01_33102,600.T1_RF1_01_33123,603.T0_RC8_01_33091,577.T1_RD4_01_33100,591.T0_RB8_01_33078,572.T2_RF7_01_33132,593.T3_BB10_01_33189,594.T4_BE7_01_33351,592.T2_RH1_01_33152
83,0,4635,0,0,10241,0,0,2712,0,0,0,12782,0,2575,0,0,8059,0,9661,0,4513,15657,0,2649,0,0,0,0,0,0,7303,0,0,0,0,7513,2342,0,20592,0,6978,0,18351,0,0,0,0,0,0,13834,0,0,0,0,0,0,8438,0,0,0,0,0,0,8308,0,0,0,7526,2126,0,0,6460,0,0,0,0,0,0,6026,4808,0,0,6450,0,0,0,0,4158,4845,0,0,0,0,26717,0,16806,6342,0,0,0,0,0,0,4259,0,0,4807,0,0,0,1699,0,0,4443,0,0,14660,5828,6773,0,0,7983,0,0,0,0,0,0,0,0,7093,3447,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,6992,0,13926,0,0,0,7590,0,0,0,0,7501,0,3227,0,4423,0,18660,2513,0,3035,0,0,0,6631,0,0,4070,0,0,0,0,0,0,0,0,0,0,10377,1782,0,0,0,6227,0,5777,0,2181,0,0,2748,0,0,0,0,2572,9621,3200,8291,2179,0,0,0
84,0,60826,29946,117895,0,0,0,9671,0,0,0,0,0,0,54454,0,0,0,0,0,0,9451,0,0,0,0,0,26667,0,0,0,0,0,45109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45969,0,0,66269,0,0,17140,0,19555,0,0,0,0,0,0,43548,0,0,0,0,45923,0,0,0,0,0,19175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72277,14153,0,0,47959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52457,0,12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36340,0,0,0,0,0,30327,52984,0,59997,0,0,0,0,0,0,0,134943,0,0,0,49464,69695,0,0,0,0,41738,0,0,0,64830,0,0,42650,0,0
85,0,0,0,0,0,0,0,26327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21062,0,0,0,0,0,0,0,24920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37451,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15890,0,0,0,21948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8556,0,0,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,61666,0,80914,42450,0,0,0,0,0,70760,0,76916,66794,0,0,96893,0,74387,5607,59344,105910,40080,0,16634,41699,0,0,22902,0,0,0,0,0,0,41496,137168,0,104422,83227,0,0,71415,0,30460,0,0,0,0,0,0,151984,55157,50396,43315,0,72797,23157,0,0,0,31522,64706,23288,0,0,0,0,93808,52617,0,0,0,0,0,0,0,18452,0,68133,35836,100858,79884,0,0,132140,0,0,3564,67677,33365,21937,0,0,0,0,0,0,14444,0,32520,8034,0,0,25534,0,0,0,0,0,0,71762,26538,0,55500,0,11543,159781,0,0,282243,0,26022,25732,0,0,85613,144364,0,0,311454,22510,6673,0,32393,0,132827,62509,0,27245,0,55453,0,63732,133307,0,15329,0,47386,0,65243,0,0,0,0,69182,0,50883,0,0,0,126914,32268,0,67438,102020,0,109988,203221,0,0,0,0,46748,0,0,122850,0,0,0,76635,38287,72754,60186,42193,19660,169908,0,54318,0,0,0,0,57177,27545,88428,27263,18677,47049,0,27952,0,11623,25531,0,0,0,0,88069,0
88,0,0,12468,0,0,0,29603,0,0,0,0,0,12166,0,0,0,0,0,0,0,0,159658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80568,0,0,0,0,0,11571,0,0,0,37161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21757,0,0,0,0,0,0,0,0,0,0,29232,0,0,0,0,0,0,0,0,10374,0,0,75236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47038,0,0,0,0,0,0,0,0,0,0,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13642,22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,6088,0,0,0,0,0,0,0,0,0,10059,0,0,0,0,0,0,0,0,0,0,0
89,167134,510374,312413,0,1208716,215895,853423,301893,152615,574866,0,455667,216458,319191,355132,580942,812346,0,168265,367285,309760,151708,518300,329100,471394,730119,517117,56739,233687,318752,622388,141587,88581,378292,362063,1265396,275750,655577,638572,187046,656305,359578,373193,411271,557369,408101,117767,220982,333447,290037,490287,482999,244695,267585,309475,330682,242794,217700,313157,376269,282225,205955,0,205298,494487,249416,267267,764554,531010,0,616884,0,119769,149888,231407,895372,585004,456226,297962,388562,739426,0,517090,431945,858773,340654,206742,594659,373285,66218,236024,308998,114168,155966,421600,0,593510,325966,564101,243979,701851,210292,234705,182599,153192,306789,523757,120912,330474,172440,296780,59314,83764,343343,0,694829,208813,226549,782056,695612,190461,443539,495169,122526,405400,551677,377974,196356,318037,730629,187495,295384,0,334184,639066,307968,449315,78544,294034,218634,525054,46780,165771,614008,232795,480874,373929,464774,891228,402638,369160,165085,381438,117613,0,622260,508582,159776,52822,339516,627407,116407,260688,322276,571605,174586,305841,569055,440074,448538,420015,455953,277304,0,362034,455260,366501,308867,163355,232203,433676,311264,205664,340629,412652,359593,231421,249547,196318,1057965,279981,689551,333930,476589,400975,188728,254243,627914,657444,274261,734595,950875,356591,428876,89164,387329,296874,696138,485892
90,0,0,0,0,0,0,47934,0,0,36101,0,0,0,17884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28324,13043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13697,0,0,0,7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21146,0,0,24665,0,0,0,0,0,0,20063,0,62970,0,0,0,23992,0,0,0,0,8902,0,0,0,0,0,0,0,0,0,30609,0,0,0,0,0,13049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30187,0,0,0,0,0,19836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706,0,0,27431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,69224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231532,0,0,0,0,0,0,94198,0,0,0,95526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108518,0,0,265063,0,0,0,0,228823,0,0,0,316662,0,0,0,0,0,0,0,0,0,0,0,0,223159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111751,0,0,105964,0,0,0,0,0,0,0,0,0,170272,248012,0,0,0,135431,0,136931,0,286175,171005,0,0,0,218407,0,0,0,0,0,0,40553,0,0,0,0,0,0,0,0,0,0,0,0,0,132108,217777,0,0,0,184538,0,0,0,0,95579,0,0,0,0,0,0,0,0,0,0,156103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171295,167254,0,0,206422,0,0,394999,239157,246901,84041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58278,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58499,0,0,60725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94847,0,0,41221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,171678,0,0,99520,77377,0,0,0,0,0,0,0,0,0,0,0,49804,0,0,0,0,0,34064,0,0,118006,0,7042,14344,29761,0,137896,87064,0,0,124216,48163,17066,5501,0,0,0,31535,0,0,0,17261,0,0,8705,30645,0,0,0,64747,0,68041,35058,0,0,0,29477,0,0,0,0,60876,60421,0,0,36423,0,68346,0,0,0,18803,66472,15486,31349,54115,121274,49144,3268,66965,11767,0,172418,7228,0,33918,19599,0,75312,53889,0,90154,73470,0,0,93214,0,0,0,85322,13670,0,0,8791,0,4129,41634,123103,0,15953,0,0,0,0,72090,0,0,54749,0,0,0,88916,0,3746,0,122156,80755,0,24060,0,8633,8820,18156,0,42280,0,15800,64358,0,0,0,43753,0,11208,35492,13319,29042,0,126770,0,17792,81981,25381,0,0,0,226876,0,31465,6498,0,0,37342,56894,0,0,0,0,0,0,0,0,38559,0,0,0,0,27251,83375,0,15410,60931,20063,0,81061,73200,0,19116,0,0,0,0,4901,0,0,0,75405,25866,100838,0,0
94,293648,47970,300681,825295,1030372,0,950781,131467,153526,134812,0,99467,229855,15453,528710,739987,674209,1095158,181665,399191,501016,320942,107783,647473,930651,494660,382557,577061,1034216,990601,460798,730151,407438,472450,393794,0,549478,474672,91143,284516,313400,464901,667271,807163,655199,848773,232799,277313,693693,0,531257,401534,781616,11341,219813,504629,214591,692903,439873,643398,173068,107071,657462,259834,73484,409925,525571,551127,595036,427609,0,838387,456455,434931,776501,564614,820005,0,749912,517288,264347,197124,12738,262734,642900,609718,469189,0,584743,238205,728097,166815,304067,233353,632788,407625,575252,318386,752158,768797,662383,334340,597253,633477,46453,0,61281,566954,774563,135025,439908,247369,572517,599657,372227,362605,0,154948,556788,499684,0,627812,821542,497256,175187,810263,415692,164146,405881,15575,208948,129176,475205,279907,211227,376167,509133,581462,210042,364209,248095,574377,493482,741010,0,347444,902787,475567,297560,91482,74563,179545,284122,292957,288151,645333,38318,306358,392206,590968,482420,13807,50490,442318,960502,365201,232706,555629,452073,559764,453288,279287,180885,543926,0,981159,401850,268702,290062,240007,326717,169875,266985,333990,932729,500022,67225,349037,274295,1442875,975673,0,262233,312075,1175,533486,226107,1029796,426453,0,715341,600181,55502,683902,737180,189667,447578,366185,475020
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,0,0,0,102297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418,0,3221,0,0,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,6949,0,0,0,0,0,0,0,0,0,4596,0,6399,0,0,0,21131,0,0,0,0,0,5360,4657,0,6873,10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,0,0,5926,9203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14598,0,0,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,5212,0,0,0,0,0,0,0,0,10489,0,0,0,0,0,0,0,0,5421,0,0,0,0,0,0,0,0,0,0,9054,0,0,0,5875,0,0,0,7350,0,0,3455,0,0,0,0,0,0,0,0,0,0,0,0,6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,31453,0,164373,25640,0,69872,0,0,0,0,0,37822,0,184057,0,0,76022,139779,206544,0,0,211030,2484,0,0,19067,65458,37930,0,33422,0,38238,0,8136,0,0,0,145835,53228,76475,0,0,126916,0,47462,0,44277,0,37905,0,0,0,0,21083,86772,200671,0,56620,0,0,136338,0,0,0,0,183581,68131,0,0,0,0,14823,60933,0,0,0,0,0,19866,125196,119475,0,6591,0,10804,69596,0,0,0,0,49348,61866,0,13939,0,0,0,50530,0,0,273184,175743,36576,79805,0,0,0,0,0,66012,82218,86379,296300,0,30620,17494,0,0,28684,0,3548,0,63062,0,0,0,0,73962,62663,90568,0,0,0,0,0,0,0,88409,0,88575,0,0,0,0,8524,0,0,0,0,0,0,0,189127,52136,167771,0,0,0,27771,101452,0,0,27139,0,89914,53296,0,166202,0,20951,20876,0,0,31735,0,40956,25557,0,0,0,0,14940,181850,167393,21857,0,0,0,88971,114149,41367,0,45043,0,20380,120561,44947,0,156885,7112,20667,47880,24938,0,0,0,198654
98,10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,0,0,0,0,0,0,0,0,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,194266,0,29509,0,0,0,0,0,0,0,0,627305,55210,0,0,0,0,0,0,0,0,0,369276,0,0,0,0,0,0,0,0,0,0,0,0,374492,0,0,0,0,0,174577,0,0,0,37411,0,0,0,0,0,0,0,0,0,0,23286,0,0,0,0,0,0,0,0,159205,531266,0,0,0,65351,183988,0,0,91914,0,0,314943,0,0,447006,0,0,0,0,0,0,33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238002,0,0,472796,0,0,0,0,0,0,0,413812,50980,0,0,0,0,0,478970,69133,0,0,526785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471340,33660,0,0,543144,0,0,0,0,0,0,0,408618,0,0,0,0,0,0,0,0,349075,0,0,0,165678,0,54423,0,0,0,0,0,0,0,0,0,0,0,0,0,122852,0,0,0,0,0,455714,0,0,351014,0,0,0,0,0,0,0,812479,0,0,0,0,0,470404
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33211,0,0,0,0,0,0,0,0,0,0,0,0,15331,0,88502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33217
101,0,0,0,0,0,0,0,0,0,85003,0,0,0,0,0,0,0,61716,0,0,0,170554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,0,84343,0,0,0,0,0,0,0,3926,0,0,0,0,0,0,0,7630,43661,0,18428,0,0,0,0,0,0,37174,0,0,0,0,0,0,0,0,8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868,0,0,0,0,0,0,0,0,0,0,9446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7893,0,6925,0,0,0,0,0,0,0,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79688,0,0,0,0,0,0,0,0,5793,0,0,0,0,0,0,0,0,0,0,0,0,88321,0,0,0,0,47986,0,0,20790,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10748,0,0,0,0,0,0,0,0,9802,0,5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,93707,0,0,0,0,0,9755,0,0,0,0,0,0,0,0,0,52974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5511,0,0,77790,0,9942,0,0,0,0,0,0,0,0,0,0,63548,0,0,0,0,0,0,0,0,0,0,0,0,0,44217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9349,0,0,0,0,0,0,0,0,77986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30428,0,0,0,0,0,0,0,0,0,0,0,30803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28978,0,15313,0,0,5137,0,0,0,0,0,0,0,0,158075,0,284045,0,40270,0,0,9471,0,0,0,0,0,0,279841,0,0,0,0,0,21445,0,0,83501,23056,0,54353,0,0,37046,0,0,0,203529,0,7977,0,0,0,0,0,0,0,264173,9741,0,0,0,0,0,0,0,0,0,214389,41948,0,0,0,0,0,0,4231,9832,0,0,0,0,0,333196,0,29607,0,0,0,0,0,0,0,0,0,0,0,0,0,11889,0,0,0,0,0,0,0,202657,0,0,0,8139,0,0,38283,0,0,0,0,27532,0,0,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35743,0,0,0,0,0,0,0,0,18476,4296,24781,0,0,0,38310,0,0,0,0,0,0,0,0,0,0,0,53601,0,0,0,0,0,0,0,0,0,0,76925,40717,0,0,0,50738,123181,0,45053,0,87996
