570.T5_BF5_01_33362,571.T5_BF6_01_33363,572.T5_BF7_01_33364,573.T5_BF8_01_33365,574.T5_BF9_01_33366,575.T5_BF10_01_33367,576.T5_BF11_01_33368,577.T5_BF12_01_33369,578.T5_BG1_01_33371,580.T5_BG2_01_33372,581.T5_BG3_01_33373,582.T5_BG4_01_33374,583.T5_BG5_01_33375,584.T5_BG6_01_33376,585.T5_BG7_01_33377,586.T5_BG8_01_33378,588.T5_BG9_01_33379,589.T5_BG10_01_33380,590.T5_BG11_01_33381,591.T5_BG12_01_33382,592.T5_BH1_01_33384,593.T5_BH2_01_33385,594.T5_BH3_01_33386,595.T5_BH4_01_33387,596.T5_BH5_01_33388,597.T5_BH6_01_33389,598.T5_BH7_01_33390,599.T5_BH8_01_33391,600.T5_BH9_01_33392,601.T5_BA1_01_33398,602.T5_BA2_01_33399,603.T5_BA3_01_33400
0,0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,8627,0,0,0,1993,17184,0,0
0,0,0,0,0,0,0,0,0,0,13934,0,0,0,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,0,0,0
0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,6678,0,0,0,0,0,0,0,4833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,0,0,0,0,7384,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307,0,0,12249,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458,4896,0,0,0,0,11335,14234,14639,0,1351,7021,2031,10693,5129,11093
0,0,0,0,0,0,0,0,0,8979,10671,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11838,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1029,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4721,0,0,0,0,3133,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0
0,0,0,0,1300,2120,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,2680,0,0,1464,983,0,0,0
0,0,0,0,0,0,0,0,2622,0,0,0,0,3508,0,0,0,0,0,0,0,0,0,0,0,3133,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9562,7606,10158,7158,3730,5801,0,7877,12264,4850,19982,16244,3759,4783,10695,0,14810,11580,0,16377,18686,0,16003,13633,0,0,7097,14167,0,25107,16797,9656
0,0,0,0,0,0,13940,6319,0,7974,0,0,14732,0,0,9975,0,0,0,0,0,7075,0,22367,19028,4325,0,0,12093,4880,12624,6247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,5353,0,0,0,0,0,0,0,0
0,0,1587,0,0,0,0,0,3162,0,6570,0,0,1492,0,0,0,2864,0,0,0,0,0,0,4087,0,0,0,0,7419,3513,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,0,0,0,0,0,0,2243,0,3804,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33039,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17462,15422,11809,0,0,0,0,0,0,0,0,0,0,0,6207,0,0,0,0,0,0,14265,0
32598,36810,0,0,0,0,0,0,0,0,3280,0,0,20072,0,0,0,0,19282,4281,22318,0,0,21810,0,0,15864,0,0,23428,0,0
0,0,14441,24922,0,0,0,0,29862,12755,0,0,0,21674,5724,12930,0,0,0,36430,0,19003,0,17742,0,0,0,7256,0,18017,0,36308
0,0,0,0,0,0,0,0,26887,3476,19533,0,0,0,0,0,0,5778,0,0,0,14042,19370,0,40640,18640,6833,0,16320,0,0,0
3941,5874,14857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7386,0,0,0,0,0,8791,0,0,0,0,0,0,0,0,0,8051,0,4326,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,6608,0,0
0,0,0,0,0,0,0,0,0,0,13031,0,0,0,0,0,0,0,0,0,15549,0,0,0,0,0,0,0,0,20837,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031,0,0
0,0,0,0,4221,0,0,12743,4977,0,0,0,0,5990,11254,0,3024,0,6557,7945,17291,5439,5386,13952,29200,19530,0,3880,0,8495,14766,36965
0,15564,0,11229,4002,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,10291,0,0,0,16478,0,0,4057,0,0,0,0
0,0,0,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838,0,1913,0,6146,0,0,0,0
0,0,0,0,5166,0,0,0,5138,3002,6702,0,0,9583,7654,0,0,0,0,0,0,0,3501,0,0,0,0,14545,0,8029,5314,6183
0,0,0,0,0,0,0,0,6203,0,0,2611,0,0,0,2227,0,2004,0,0,0,0,0,2268,0,3107,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12074,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,0,0,0
0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,0,0,0,0,0,0
0,0,0,6063,2765,4526,6061,4483,17999,0,0,32051,14600,5416,0,0,0,0,4422,12853,33217,0,0,0,3433,9928,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0
0,0,0,0,0,4262,0,6021,0,0,0,0,0,0,0,0,0,0,6887,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1797,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,14831,0,0,0,2155,0,2742,4657,0
1234,7484,0,0,0,3177,7403,0,4210,0,13897,2178,0,0,0,0,0,0,0,7724,9266,0,0,2897,0,0,0,0,0,16616,13235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2937,0,0,11394,0,0,0,0,0,0,4518,0,0,2223,0,0,0,9645,0,8082,2389,3816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6957,0,2323,3144,0,22486,3334,0,0,0,0,0,0,0,0,0,0,12986,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687,0,0,0,0,0,0,0,0,0,0,0,0,4353,0,0,0,0
0,0,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9730,0,0,0,0,0,0,0,0,0,16088,0,0,14081,0,0,14743,4664,3265,40389,0,0,0,0,0,0,3025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22879,0,0,8054,0,0,0,0,229283,0,0,0,0,0,7150,0,18838,0,0
0,0,1877,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,1039,0,0,0,0,0,0,1506,0,0,0,0,3857,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9763,0,0,0,0,0,0,0,0,0,0,0
0,0,0,82123,0,0,0,19889,0,47233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57767,13281,0,0,0,83922,0
3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211,0,0,0,0,0,0,0,0,0
0,0,0,7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,13956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12338,0,0,0,0,0,12465,0,0,0,0,16475,0,0
6249,0,0,0,0,0,0,1398,0,0,0,0,0,0,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,5235,0,0,0
0,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420,0,0,0,3766,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9755,0,0
0,0,0,0,0,8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27352,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,0,0,0,0,0,0,38310,0,0,0,11889,28978,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560592,0,0,0,0,0,0,0,22548,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16775,8735,0,0,0,6321,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114596,0,18161
0,0,0,0,0,7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40412
0,0,0,0,0,0,7096,0,22983,0,47467,0,0,0,0,0,0,11869,16860,0,10507,11369,0,0,0,0,14739,0,11752,21786,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853,8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7062,0,0,0,0,5485,0,0,0
0,0,0,0,0,0,0,0,0,16890,0,0,7972,0,0,11123,0,15214,0,0,0,0,0,0,0,22057,0,8444,0,25929,16726,0
28147,0,0,0,0,0,0,0,17650,21545,0,0,0,0,0,0,0,0,0,6660,0,0,26644,0,5116,0,21015,0,8618,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30298,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57683,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,65913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73131,0
0,0,0,41792,0,0,0,0,0,0,0,68451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6907,0,0,0,0,3904,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9420,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8811,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4451,0,0,7304,0,0,0,0,3523,0,0,0,0,0,0,0,0,0,4302,0,0,0,0,0
0,0,13055,0,8181,16383,115751,0,0,418438,389586,16063,26919,545639,0,0,8157,146146,83795,36634,20387,16001,0,43887,41793,0,0,0,10840,0,25000,37712
88809,147257,0,0,0,0,0,10853,0,0,0,0,343100,0,379589,0,0,0,458356,0,0,0,0,437111,0,0,0,366997,0,0,368188,6484
0,0,0,0,0,0,0,0,0,0,0,53889,3746,77377,0,0,48163,0,0,4129,93214,49144,5501,0,0,0,0,35058,41634,0,0,126770
0,0,0,0,0,31465,0,0,182669,0,0,29807,0,0,0,0,0,0,0,0,57428,113294,0,0,88437,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103,0,0,0,0,0,0,0,0,0,0
475567,932729,376167,214591,238205,208948,0,226107,99467,401534,741010,318386,129176,131467,169875,300681,284516,415692,0,599657,633477,609718,464901,175187,981159,0,531257,173068,372227,739987,107071,38318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418,0,0,0,0,0,0,0,0,0,0,0,0,0
10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7350,6082,0,0,0,0,0,5421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181850,0,86772,0,62663,25640,20380,0,0,0,0,90568,69872,0,31453,145835,0,30620,86379,175743,0,76475,63062,31735,114149,37905,0,296300,184057,0,167771
5460,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6919,0,0
170150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23116,0,0,0,0
0,0,8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19731,0,0,0,7498,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,61532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23286,0,0,0,0,627305,0,0,0,0,0,0,29509,0,0,0,413812,0,0,174577,526785,0,455714,0,0,50980,0,0,408618
0,0,0,0,0,0,0,0,0,64559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331,0,33211,0,0,0,0,18787,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,14739,12070,4048,8364,0,0,0,21212,5546,17213,0,0,6435,0,6585,5150,7679,10222,16432,24489,4575,17619,34439,25695,29934,10928,5410,13037,24102,6645,23144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4990,0,0,0,0,0,0,4337,0,3739,0,0,0,0,0,0,12698,0,0,0,0,0,0,0,0,11135,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2800,0,0,0,3226,0,2929,0,0,0,0,0,3257,0,0,0,5021,0,0,0,0,0,0,0,0,0,10253,0,0
0,0,0,0,0,0,0,0,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6850,0,0,0,0,0,0,3537,0,0,0,6111,9591,7248,10420,0,1334,1533,0,11055,8576,3438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,0,0,0,0,9944
0,5124,0,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,0,0,0,0,0,5362,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,3247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,1927,0,0,0,0,1891,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3590,3182,0,0,727,0,0,0,3075,0,0,0,0,0,0,0,2044,0,0,0,7698,0,4769,0,0,3690,3817,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,14463,0,0,8144,2330,0,15665,0,0,0,6345,0,0,8162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28988,0,0
0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,13087,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6008,9926,5145,0,0,4597,0,0,9498,4361,0,0,0,0,4755,0,14318,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956,0,0,4936,0,0,3271,14267,0,0,0,0,0,0,0
0,5657,0,0,0,4010,0,0,0,0,0,0,0,0,0,24550,0,0,4328,0,0,5671,0,0,13728,0,0,0,0,0,0,17513
0,0,0,0,5297,7660,0,0,34071,11398,0,0,0,45689,0,16197,0,26090,0,18434,0,134816,15877,0,0,0,0,4168,0,0,0,9133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130,0,0,0,0,0,0,0,7124,3111,0,0,0,0,0,0
22796,8689,32687,19191,8424,17270,0,0,23967,25684,16086,0,3763,8199,31587,39212,59745,38290,48027,29793,9948,0,25832,45152,35300,0,54124,32565,51005,36123,10991,7466
0,0,3429,0,0,4050,0,0,0,0,0,0,0,0,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,0,0,0,10047,0,0,0,0,0,0,0,0,0,0,0,0,0,13820,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6518,0,0,0,0,6163,0,0,0,13286,0,35929,0,0,0,0,8260,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,62459,25141,121576,18772,75586,24779,24340,158507,0,8741,132917,88210,6314,11215,0,0,0,0,6470,7655,0,2966,11817,23651,193983,0,0,31997,0,21668,0
