570.T2_RF5_01_33130,571.T2_RF6_01_33131,572.T2_RF7_01_33132,573.T2_RF8_01_33133,574.T2_RF9_01_33134,575.T2_RF10_01_33135,576.T2_RF11_01_33136,577.T2_RF12_01_33137,578.T2_RG1_01_33139,580.T2_RG2_01_33140,581.T2_RG3_01_33141,582.T2_RG4_01_33142,583.T2_RG5_01_33143,584.T2_RG6_01_33144,585.T2_RG7_01_33145,586.T2_RG8_01_33146,588.T2_RG9_01_33147,589.T2_RG10_01_33148,590.T2_RG11_01_33149,591.T2_RG12_01_33150,592.T2_RH1_01_33152,593.T2_RH2_01_33153,594.T2_RH3_01_33154,595.T2_RH4_01_33155,596.T2_RH5_01_33156,597.T2_RH6_01_33157,598.T2_RH7_01_33158,599.T2_RH8_01_33159,600.T2_RH9_01_33160,601.T2_RH10_01_33161,602.T2_RH11_01_33162,603.T2_RH12_01_33163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7151,0,0,0,6422,0,0,0,10583,0,0,0
155131,0,0,93100,0,41107,0,0,0,0,0,18957,34638,0,36601,108530,0,47080,0,24599,23012,0,0,0,0,0,0,15153,0,288371,251452,86827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418,0,0,0,0,0,0,0,0,0,5637,0,0
0,0,0,0,0,0,0,0,24372,0,0,0,0,0,0,0,0,0,55966,0,0,0,0,0,5832,0,0,0,0,0,0,2707
0,0,0,0,0,0,0,0,360383,0,0,0,0,0,0,0,0,117947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,119596,0,0,0,0,0,0,0,0,0,0,0,0,97202,0,0,0,0,67532,0,0,22242,78828,0,35246,45329,65354,0,0,0,0
16084,0,0,6371,0,0,0,0,0,0,12602,0,6283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15958,0
0,0,0,0,0,0,2323,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,0,0,2622,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822,13229,26866,5479,5076,0,11291,6025,0,0,10138,8423,0,3913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417,0,1878,0,1414,0,0,0,1493,1528,1167,2628,4687,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2475,1820,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,0,3772,0,0,3036,0,0,4079,0,0,0,0,2750,0,4372,0,2117,0,0,0,0,0,0,5394,0,0,0,0,0,0,0
0,25131,0,5121,0,1723,3211,7830,0,0,0,0,0,0,0,0,2828,4225,0,5941,7163,5699,3259,3854,0,0,0,0,4121,7987,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,1944,0,0,0,0,3164,0,0,0,0,0,0,0
4898,30145,8505,7402,3918,5912,0,0,5671,0,3529,1727,0,6727,3993,6779,0,0,15513,0,0,4916,0,0,0,9604,6547,0,5111,0,0,0
0,0,3543,4952,3160,0,23064,44674,0,42351,6088,0,8757,6356,0,0,0,0,0,0,0,8715,4041,0,0,0,8630,0,0,0,0,0
0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,7895,2618,6965,0,5862,0,0,1386,0,0,9566,0,0
0,0,0,0,0,0,0,0,0,0,0,7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68604,69374,56918,87217,35413,56283,21166,39720,48098,20117,31794,10610,14382,45443,26042,25898,11185,138131,100255,63026,64762,20943,15576,19932,16557,16855,24864,15417,54982,32274,40665,55736
19119,12577,15815,16244,4830,35199,0,10853,24134,0,17722,0,0,20764,13595,45126,0,23925,0,0,1635,1184,0,0,31507,0,0,0,4941,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,1560,0,0,0
0,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,4937,0,4883,0,4701,0,2694,3570,0,2471,0,0,5432,2992,4079,0,0,0,3406,0,4430,2012,0,5087,5779,2669,0,2212,0,3235,1917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14038,3979,0,3087,3523,0,0,0,0,0,0,0,0,0,5654
9056,7078,0,13481,4511,0,6359,0,14145,0,9533,0,0,10397,0,13876,0,18884,2612,10753,6363,5314,0,1300,11496,2446,1576,0,8244,0,2888,4857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034,0,0,0,0,0,0,0,0,7742,0,0,0,4698
4164,25210,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,4477,18792,26620,17045,28477,15284,15369,24397,5105,13778,19647,18637,38183,28765,45632,16734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,4152,0,0,0,1729,0,0,3170,5904,5648,4549,3288,3926
130366,118796,113676,155846,114558,204838,57545,45049,123467,28224,67621,29162,49363,101756,78997,106432,20760,192673,149560,111004,113769,68512,32783,51553,42135,50821,61391,41550,58973,88019,103973,109546
0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21025,17532,6356,7708,13445,12502,0,3586,7739,8162,20801,20222,0,3861
5787,0,0,6906,0,6008,0,0,5878,0,4406,0,0,0,0,0,0,0,5212,6749,0,0,0,0,0,0,0,0,3994,0,0,5102
0,0,0,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067,6741,0,0,0,5577,0,0,0,6097,0,0,0,5833
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,5195,4073,2961,0,0,0,1926,2068,1604,3073,2737,5442,0,0
1800,0,3214,0,2621,6492,0,0,2722,0,3176,0,3742,8019,0,2501,0,0,4228,1702,0,0,0,0,7053,0,0,0,0,0,0,1424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5502,0,0,0,5526,0,0,2419,4135,0,0,3951,2263,2272,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13097,13714,0,0,0,0,0,0,0,1917
90271,80185,77564,99262,55771,83167,33533,34762,55464,70449,52700,37085,57262,59156,48100,65027,37965,84411,60480,45518,36543,58526,60098,78178,35935,43573,73119,55919,81574,77140,57552,75884
2788,0,0,2895,2797,0,0,0,4878,2302,0,3891,3508,0,0,0,0,0,5843,0,0,0,0,0,0,0,0,0,2442,3000,0,0
0,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,906,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6836,8843,3422,0,0,0,0,0,9472,0,0,0,0,0,0,0,0,2825,0,0,3122,0,0,0,0,3639,0,0,0,0,0
0,0,0,2593,0,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,2163,2429,1529,0,0,2911,0,0
10535,638188,4873,9268,0,4061,20644,19306,0,39809,0,0,0,0,1360,0,472744,368718,230190,576313,462498,259932,151677,326647,128385,101217,261171,401041,530643,646429,86370,45155
0,21466,11080,4264,11702,12272,0,11612,7319,1089,2561,1465,1720,4533,14101,7134,0,22497,15695,4537,13936,2930,4009,0,2678,2504,0,11031,0,0,0,0
0,8477,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,3078,0,3380,3701,0,0,0,0,0,0,0,7800,5257,0,0
0,0,0,5300,1836,5168,0,0,0,0,0,0,1389,0,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10507,0,2128,78195,2771,11371,0,0,0,0,0,38679,20760,0,8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,238432,6850,73125,5618,24982,11367,22432,4020,35294,11444,0,0,1850,4188,12978,6432,109014,254195,296531,230889,173401,322701,259197,70536,68421,199283,334379,15156,300209,59639,51122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,0,0,0,0,0,0
691635,2862309,507475,468499,815789,676745,491650,598433,520724,502352,362445,293555,792759,271414,870141,432972,3025754,2363006,2975535,3637722,2518194,2011122,1838101,3768911,1175185,1312318,3001677,2598172,3381332,3412804,1262972,735271
0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0
0,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11451,0,4073,0,29996,0,0,0,0,0,0,0,6756,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,0,1243,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,3698,0,0,6066,0,0,0,8082,0,0,0,0,0,13125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9185,0,8367,2992,0,0,0,0,0,0,0,0,0,8298,1074,0,0,0,0,2153,3104,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,2117,0,0,2323,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9859,0,5549,0,2467,0,0,0,6920,0,1115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038,5686,9534,4262,0,0,0,0,2970,7024,0,0,4290,4422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,2872,4007,1758,0,0,0
0,0,0,0,0,0,0,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0,0,0,0,0
0,117941,0,0,0,0,2965,1776,0,4884,0,0,0,0,0,0,108159,73475,56109,85978,54469,40581,49624,50316,19257,4836,31592,36532,49350,44409,6566,0
1482,0,0,26189,0,4736,0,0,0,0,0,13619,6733,0,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5216,0,8736,0,0,0,0,0,17883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,4609,0,0,0,0,2749,0,0,620,0,0,0,0,4155
0,11925,0,10328,3294,0,0,0,4669,0,0,0,4035,0,4973,0,11443,0,6403,0,0,4414,0,0,3503,0,0,0,0,0,15029,0
0,0,0,0,0,0,4196,9951,0,9308,0,0,0,0,0,0,0,0,0,0,16950,4918,0,0,0,0,0,0,0,0,0,0
0,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,15886,5781,0,0,0,7161,0,0,0,0,0,7458,0,0,0
0,0,0,0,0,0,0,3097,0,0,6384,0,0,0,0,0,0,0,0,0,20247,4243,0,0,0,0,12366,16182,0,0,0,0
2340,4921,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,5687,8179,20308,13825,9215,6494,16263,7643,4870,2811,6649,9481,26623,26875,0,0
3762,255163,0,17497,0,3257,18397,41258,0,93026,18467,0,0,0,0,2861,561568,205260,222301,189104,286763,112683,245790,196405,82747,89933,169202,250651,189337,282125,98338,63327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4886,0,0,8113,0,0,1676,5159,1618,0
1615,13122,8030,13308,3443,11028,9277,10247,0,18781,0,0,0,0,0,0,0,0,0,0,3420,7074,2753,0,21634,13531,39325,34302,62842,61257,14804,0
0,0,1148,0,0,1995,1804,0,0,0,0,0,0,0,0,0,0,6689,0,8802,4845,0,4299,3111,3337,5996,2793,0,4546,0,0,0
4750,0,0,0,0,0,0,0,4290,0,0,0,0,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,0,0,27410,0,11232,0,0,0,0,0,37335,20044,0,11638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40666,3647,11595,5401,2969,2611,3110,0,1849,0,0,0,0,0,0,26267,21968,4547,23024,7314,16275,13026,13191,0,0,0,3780,0,0,0,0
10405,0,0,0,0,6049,3624,9315,2826,2219,0,0,0,0,5200,0,0,0,0,0,6800,3340,4425,3657,0,0,3408,0,3656,0,0,0
0,3701,0,0,0,0,0,4597,0,6043,0,0,0,0,0,2286,0,0,2210,8342,0,16569,9373,2001,0,0,0,0,0,11220,0,0
0,0,0,0,0,0,8836,66730,0,75539,38412,0,0,8676,0,0,0,0,0,0,13704,19746,0,0,0,0,17956,25652,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4423,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26682,15994,25957,13585,24708,23430,27596,19850,25161,22590,22207,19553,13247,21613,29757,21998,26909,18124,19340,18709,17604,20035,16239,20983,20554,16917,19856,17500,25103,16865,16971,14333
0,0,0,0,0,0,4501,14095,0,28601,0,0,0,0,0,0,0,24694,26748,0,47566,29486,15739,0,18051,3954,6219,0,0,0,0,10226
0,50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66760,8974,7682,65349,0,6120,32431,44767,14441,36392,40301,63212,51395,40268,42076,0
0,0,0,0,0,0,0,6919,0,5255,6954,0,0,1817,0,0,0,0,0,0,0,4689,0,0,0,0,16685,22705,0,0,0,0
1903,1245,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,2362,2138,0,1890,0,0,0,0,0,0,0,950,834,0,1432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5987,5214,13509,1635,3441,0,1635,1478,2116,5149,2908,6013,5035,1079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,0,0,0,0,1538,0,0,1358,2262,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,2133,0,0,0,0,0,1555,2623,7136,0,2238,0,0
0,0,0,5556,7251,5900,0,0,0,0,0,48028,25553,0,18936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44487,0,0,0,2838,0,0,0,781,0,0,0,0,0,18381,0
0,0,0,2638,0,2175,0,0,1839,0,0,0,0,0,0,0,7785,19255,20406,31989,25174,22163,7192,14316,15804,35249,13320,22864,54271,85228,0,13690
0,0,833,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2176,83086,0,105683,32528,0,0,53821,0,0,0,0,0,0,36396,40956,0,0,0,0,31558,25442,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55939,6390,31838,28711,40809,22505,24954,0,0,25383,25603,41296,37510,13715,13550,32581,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047,0,0,1298,0,0,0,0,0,0,0,0,0,0
0,1121,3933,2508,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4284,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17592,0,21919,16854,29338,20010,11522,5163,15515,0,5598,24700,13688,3194,34384,20892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,0,2625,0,2489,0,1045,0,0,0,3167,1200,0,0,2653,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2449,0,5111,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7493,23522,0,33264,25694,0,0,25137,0,0,0,0,0,0,5434,17972,0,0,0,0,69058,124086,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380,3290,4131,7979,0,2964,0,3227,0,0,0,2883,0,5116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2302,50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1340,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3203,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,22254,0,0,4760,11909,0,0,9779,3426,4532,3365,0,16292
3630,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,5770,5642,8856,6672,0,0,3795,5736,4134,0,0,9277,12282,4104,7662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6756,12247,0,15893,2740,5005,0,2920,5434,0,0,10766,14082,3899,0
0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,2554,1149,0,0,0,0,1277,1147,0,0,0,0
9573,0,0,3663,1353,1898,0,0,0,0,0,8134,6722,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,3134,8258,10925,0,10371,0,2407,6662,2117,2856,0,0,2380,3196,7357,0,1763,10850,0,5933,0,0,0,0,1989,2562,0,0,0,0,0
31043,18064,27991,23704,33324,22156,12651,4216,26823,14562,13638,22686,20669,31555,29873,23173,25031,35231,21839,29310,28019,12431,11061,20206,17346,24594,15656,12861,39384,32112,15813,44392
0,0,0,2159,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2950,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,2518,3306,8957,0,0,0,0,3553,5295,5428,10535,7353,2467,2583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,3627,0,0,0,0,0,0,0,0,3377,4507,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9716,6679,0,4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1330,2377,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4467,0,0,0,11925,44623,0,39160,46120,0,0,39004,0,0,0,0,0,0,17680,17557,0,0,0,0,109908,65095,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0
0,0,0,0,3117,0,2227,0,0,0,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,2348,0,0,0,0,0,1748,0,1801,18000,11037,0,4594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,0,0,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,13996,9336,10885,15474,8580,0,12545,7211,11258,16763,23069,11478,10222,0,11183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,0,0,0,0,0,0,0,0,0,1301,0,0
0,0,0,0,0,0,0,0,0,0,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232,2812,0,0,6224,0,0,5823,7757,0,1394,0,0
0,0,0,0,0,0,0,8568,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0
0,0,0,3461,0,0,0,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2460,1225,0,0,0,2068,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3658,0,0,2857,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,2337,0,0,0,0,0,8858,0,0,9182,9295,2219,2039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0
0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,3262,3847,0,10443,0,5025,5126,3038,0,8684,0,11685,0,0,0
2058,12975,4703,7382,4322,5705,0,0,2103,0,0,0,0,1667,1315,0,0,0,5928,7228,0,1700,2405,7102,2224,4044,2581,3836,0,0,0,0
1443,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,2861,9346,0,9059,3857,2655,0,0,2970,3894,0,4418,8940,15585,0,3694
0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,1224,0,0,1401,1766,968,1268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12659,0,0,0,0,0,0
0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,0,0,4010,7426,0
1432,0,867,1733,0,0,0,0,0,0,0,0,0,0,0,0,3542,8298,16779,20383,2188,1232,3210,22350,1885,4555,11094,28843,44281,27947,0,11750
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,13088,5368,0,0,17861,4226,5100,7412,0,0,0,0,7520
0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982,0,1353,3032,0,0,0,1934,0,0
7182,0,0,5987,5242,3075,0,0,1881,0,0,0,2415,940,1516,3122,0,7875,5217,10288,13543,4867,1839,3251,4366,6989,7092,8313,5109,4440,0,8944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,0,0,3374,8547,0,5381,0,4925,0,4943,0,4099
2111,0,7082,8075,1793,8690,0,0,4811,0,0,5111,4671,1848,9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4597,6052,7078,2931,4833,0,0,5614,0,0,1926,3786,1120,1419,0,0,1924,0,10194,0,1359,0,3098,4536,5620,0,0,0,0,0,1521
3168,24113,0,0,0,0,2501,0,0,18543,4312,0,0,0,0,0,3702,0,0,0,0,11958,0,5149,0,3731,0,4418,0,0,3939,0
3189,3727,2890,3906,2757,3114,0,0,1656,1782,0,982,0,0,4131,0,0,11432,5613,0,10466,3142,0,0,3757,0,0,2994,14029,10573,0,12018
0,0,0,0,0,0,0,0,0,0,0,3521,0,0,0,0,3874,0,4351,0,0,0,0,0,0,0,2735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5579,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,3994,0,834,0,4708,0,1710,1956,4320,0,4556,1012,2009
4692,0,0,0,0,0,0,0,0,0,0,7724,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3928,0,6721,3369,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,9242,7317,0,0,0,0
0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16607,10885,14752,7099,21553,9103,11131,0,15417,14004,7232,21291,14548,25025,16890,18790,15743,11808,6444,6673,3453,3299,6437,8063,13102,15966,5569,4064,15844,10079,1454,11500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2707,0,0,0,0,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
