582.T1_RD8_01_33104,601.T1_RF2_01_33124,585.T1_RD11_01_33107,578.T1_RD5_01_33101,572.T1_RC11_01_33094,602.T1_RF3_01_33128,596.T1_RE9_01_33118,594.T1_RE7_01_33116,575.T1_RD2_01_33098,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,592.T1_RE5_01_33114,588.T1_RE1_01_33110,590.T1_RE3_01_33112,581.T1_RD7_01_33103,595.T1_RE8_01_33117,599.T1_RE12_01_33121,573.T1_RC12_01_33095,583.T1_RD9_01_33105,570.T1_RC9_01_33092,603.T1_RF4_01_33129,591.T1_RE4_01_33113,576.T1_RD3_01_33099,574.T1_RD1_01_33097,584.T1_RD10_01_33106,597.T1_RE10_01_33119,586.T1_RD12_01_33108,598.T1_RE11_01_33120,580.T1_RD6_01_33102,600.T1_RF1_01_33123,577.T1_RD4_01_33100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1687,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,2308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450
1938,0,0,0,0,0,0,0,2198,0,0,0,0,7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6393
13761,13167,3915,9079,21143,6256,37045,10900,26679,64768,47740,11286,27044,15149,12872,19817,0,84394,36099,1749,31225,10349,2880,39306,38163,3279,2961,12354,33797,47188,19728,76080
2757,0,3893,0,0,0,0,0,4494,0,0,1614,3427,0,0,0,0,0,0,0,3420,0,0,0,0,0,1675,0,0,2483,0,4851
0,20868,11357,15756,914,18310,0,16348,12983,22264,26659,8207,6911,5699,0,61991,7339,6953,16653,29299,30248,0,1144,3119,1805,8916,2381,8256,27442,0,1321,4532
81781,0,37463,45117,22703,45854,105870,48962,48404,71455,0,43600,51097,35371,70044,0,35347,42071,62732,0,0,66428,21079,36144,28036,43172,37549,36999,0,106820,32124,41612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,1585,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3644,0,0,0,0,0,0,9602,0,0,0,0,0,0,0,0,0,0,0,3990,0,3184
0,0,1027,0,953,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7605,0,0,5017,0,0,0,0,0,0,0,6811,0,0,0,3242,5056,0,1858,0,0
0,6713,3607,0,0,0,2854,0,0,0,0,14540,0,0,7256,0,0,0,0,0,0,4556,0,0,0,4098,5180,5020,0,0,5160,0
0,0,0,0,0,0,0,0,0,0,6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1942,9834,0,4428,6377,11571,7067,3752,0,4126,3465,6796,4487,0,12382,0,0,0,0,0,1871,4311,0,0,0,3792,3446,0,17333
0,48520,0,0,0,0,0,0,0,0,0,46140,0,6953,30788,0,0,0,0,0,0,0,68932,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,3279,0,5148,4089,6044,7119,5654,5399,5252,2346,4860,13247,4431,6838,6425,5882,7241,3774,4638,1322,8960,7053,4705,4506,2811,7189,5861,0,5751,6413,5349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7884,0,198026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2691,2932,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21121,0,0,13774,0,0,0,0,0,6335,0,0,0,0,0,0,0,0,0,0,0,0,23986,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1539,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,3146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23734,0
0,0,0,0,0,0,0,29161,0,0,20869,0,4337,0,0,0,5473,0,0,0,0,0,0,0,0,0,0,0,0,38381,0,0
1325,0,1600,0,1361,0,1816,0,0,0,0,1483,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,3537,2706,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4408,0,0,0,0,0,1762,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,4282
0,0,0,0,0,0,0,0,0,0,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268,0,0
0,0,0,2057,0,0,1304,0,0,1448,0,0,0,0,0,1921,0,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,4171
0,0,0,0,2058,0,0,763,0,1753,0,0,0,0,0,0,0,1932,0,0,0,0,0,0,2269,0,0,0,0,0,0,1224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7314,0,0,5042,0,5447,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21305,0,0,0,0,0,0,29780,0,0,0,0,0,0,0,0,0,0,0,7733,0,0
0,0,0,2705,5432,0,0,0,3744,1864,1183,0,0,0,0,0,0,5056,0,0,0,2844,0,0,3445,0,0,0,0,9049,3475,0
0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5848,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4668,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7122,0,0,0,0,0,0,0,0,1877,0,0,1873,0,0,0,0,1424,0,0,0,0,0,0,8751,0,0,0,0,0,0
0,0,0,0,0,5993,1712,0,0,0,0,6521,0,0,0,0,0,0,0,0,0,12786,0,0,0,0,8246,0,0,8576,3011,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0,0,0,3377,0,1224,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1766,2176,0,0,0,0,0,0,0,0,2310,0,0,1313,0,2641,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,4261,0,0,0,0,0,0,0,0,0,0,4836,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702
0,0,0,0,0,0,0,0,0,0,0,1320,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3839,0,0,0,0,0,0,0,0,0,2106,2727,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0
0,0,0,7687,15919,0,25211,19226,3258,5686,0,0,0,3220,2196,0,5227,0,7096,0,4520,0,0,0,0,2648,0,18745,0,2381,0,21639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,607,0,0,933,0,0,0,0,0,0,0,1573,0,0,2643,953,0,0,0,0,0,0,805,0,1077,1158,0,0,0,0,0
0,0,0,0,0,0,0,13943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1076,0,965,2931,2297,0,2931,0,0,0,2147,1165,0,936,2253,2505,0,0,1535,1164,1370,0,998,0,0,0,2039,2627,1278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3756,0,0,0,0,0,0,0,0,1433,0,0,0,0,8779,0,0,2766,0,0,0,0,0,5502,0,6359,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2755,1479,0,0,2728,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0
0,0,0,0,0,0,0,0,3828,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1390,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5008,0,18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,2653,0,0,4415,0,6643,8442,0,9438,0,0,0,1302,0,0,0,0,3002,6872,0,2638,0,0,2670,2523,0
0,0,0,2092,6313,0,0,0,2576,5996,0,0,0,0,0,0,0,0,0,3329,0,1757,0,3671,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2693,0,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7349,0,0,3390,0,0,0,1763,0,3565,0,0,0,1322,0,0,5900,0,0,0,0,0,2921,1050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5034,0,0,0,0,0,0,0,0,0,0,0,2071,0,6655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1287,0,0,0,0,10415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,0
0,0,0,0,0,0,0,0,0,0,0,2876,0,2216,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4324,0,0,0,0,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,4584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0,0,0,0,0,7261,4501,0,0,0,2070,0,0,0,0,0
0,0,0,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,0,0,0,0,0,0,0,0,12447,0,0,3729,0,6264,0,0,0,0,0,2477,2591,0,0,3171,0,0,0,0,8852,10659,0
0,0,0,0,0,0,0,0,0,0,37266,0,0,0,0,0,0,31135,0,0,0,0,0,0,0,0,0,0,0,13824,0,16087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1452,0,0,0,0,0,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7978,0,0,0,5952,7694,5895,4028,4448,0,4940,5943,0,9567,0,0,0,0,1116,0,0,5051,0,0,0,0,0,0,4061,7345,2260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,5881,0,0,0,0,0,0,0,0,0,0,0,0,0,2027
0,2361,0,2408,0,3221,0,0,0,0,0,3254,3601,0,5022,0,0,0,0,0,0,0,0,0,0,1874,0,0,0,0,3571,0
0,0,0,0,0,0,0,2296,0,2138,0,0,2207,0,2343,0,0,0,0,0,0,0,0,0,10925,0,0,2096,4225,3747,2739,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1851,0,0,0,0,0,0,0,5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2185,0,0,0,0,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7450,0,0,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6295,0,0,4207,3444,0,0,3485,0,12444,0,0,0,0,2427,0,0,0,0,0,0,2838,3483,6394,2657,0,0,16466
4418,0,0,0,0,0,4496,0,0,12514,0,0,2381,0,13531,0,0,0,0,0,2527,2648,0,0,11957,0,0,0,0,0,12892,0
0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13841,0,0,0,0,0,0,0,4763,0,0,0,0,0,0,0,0,11904,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13433,18653,0,0,0,22377,0,0,9495,2700,0,0,29013,0,0,0,0,0,0,9183,6396,0,5970,2878,0,16726
0,8952,0,956,12938,0,0,0,0,5549,0,0,3436,0,0,7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7010
0,0,0,4051,0,0,4958,0,17182,0,0,0,0,18318,0,0,11389,0,0,0,0,0,9955,0,0,5007,2741,6318,3087,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,16557,18145,4346,37082,8191,9386,19672,10356,30171,3334,228232,25975,5846,34133,51973,2483,0,16807,5860,24474,0,9302,0,13412,13073,42816,15486,15260,18067,57163,12291
0,0,0,0,0,0,0,0,0,0,0,0,1922,0,4322,2911,0,0,0,0,0,0,0,0,2424,0,0,0,0,0,0,0
0,8603,4155,0,0,5609,0,0,0,12682,3007,0,0,2443,18356,1037,0,1744,0,0,0,0,4734,0,9358,2609,8812,0,3624,8617,0,0
0,2505,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,0,0,0,0,0,2037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141489,163849,61189,72451,390127,137647,208681,252260,103361,285042,136048,256018,276355,109912,398447,274710,48110,89644,176356,140776,345409,15122,126835,76382,420418,30988,138120,5340,43228,297976,406504,127655
4948,6022,0,5014,3799,89333,20358,16824,4447,14366,0,27882,26741,0,5740,13859,0,0,0,5731,30545,6830,1789,0,6225,17170,19360,30774,3565,2489,11722,13452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,0,3094,0,0,0,0
19431,6945,3262,5355,9432,92043,6404,0,0,16426,4273,40404,10025,0,7800,88120,3746,0,5121,11172,19368,6294,9314,6588,29910,4111,18962,8285,0,7099,21639,0
9815,0,0,0,5074,0,0,4491,0,14340,4251,0,0,0,6539,1026,0,9127,0,907,2084,9323,0,2725,5482,0,0,0,0,8302,3978,2718
0,0,1118,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956
0,3268,0,0,0,0,11686,0,0,0,4541,4870,0,16248,0,0,0,4096,22127,0,1761,0,0,0,13584,0,4385,0,0,0,0,14509
113952,60587,8106,2729,28045,103780,43498,13416,26543,94257,74633,131634,23832,0,84242,0,935,31855,2120,65636,33970,4239,34259,5940,22305,15478,30901,46696,9875,186469,97754,42881
106187,0,185194,0,91049,0,172486,342869,282797,10819,0,70590,0,0,606762,0,0,0,79805,105010,0,6437,0,55181,625151,0,68838,168104,0,636695,222025,368137
341687,321361,23087,221696,436539,308359,252586,2622,0,355295,396896,147776,144006,3551,122810,277058,65258,425325,0,311322,0,559927,374877,312820,131731,258752,128717,220983,281258,535782,1094586,133220
0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,3961,0,0,0,0,0,0,0,4867,0,0,5142,0,0,0,0
0,120266,155090,158118,433225,363679,10956,285390,0,8575,0,578513,705854,120539,356140,297240,271621,56910,0,0,383296,0,173633,0,0,172900,170367,0,0,65974,0,147718
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9949,0,0,0,1889,0,6865,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0,2425,20410,0,0
0,0,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40513,0,22346,0,418295,0,37222,0,163394,34935,0,66503,0,0,14874,0,28698,0,0,205883,40834,20385,20772,60858,0,76782,0,17502,0,36283,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6590,0
0,0,0,0,24520,0,0,0,0,0,0,0,0,19051,0,24318,0,0,0,0,0,0,0,0,60610,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,121051,0,0,0,0,0,0,367234,0,0,0,0,0,0,75681,41714,0,0,0
0,0,0,0,0,491642,104231,0,0,0,0,0,0,24364,11129,0,0,0,158957,0,240272,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1226,0,0,0,0,0,2823,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,2481,0,0,0
0,0,0,0,2035,0,0,0,0,4599,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5347,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,5257
0,14745,7062,0,6466,2227,9020,13414,0,4795,0,0,16969,0,22665,9146,0,0,2324,0,3908,0,7855,0,0,7099,24870,7937,9118,4088,21311,0
0,1150,0,0,2874,0,4809,7186,0,0,0,2511,12218,28566,13638,8101,0,0,9570,0,0,0,0,0,7470,0,0,0,2379,0,5815,9656
0,9242,2360,0,0,6420,0,0,0,4112,6551,0,0,0,13565,0,0,0,0,1511,3190,0,5602,0,0,1846,7402,0,2870,0,0,0
1780,7175,5085,5221,7051,0,11149,9692,0,3014,0,18342,4231,0,3183,6995,0,6810,0,6246,9391,6028,5495,0,3579,6135,12479,7500,6361,0,0,0
0,0,0,6318,6739,0,0,4482,13283,0,0,0,2055,20666,0,0,7697,7016,8527,1610,0,0,4654,0,0,3806,0,10066,3369,0,0,51011
0,2517,0,0,3440,0,0,0,0,0,0,0,0,0,5189,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,4093,3324
7559,0,0,0,0,0,0,0,0,5796,0,0,0,0,0,0,0,0,0,0,0,6977,0,0,4336,0,0,0,0,0,0,0
28480,124258,26867,23601,71899,175316,96058,134074,29826,57995,96172,224094,183473,41261,212780,47670,18128,50548,48241,43409,33014,17577,101039,29340,49895,19027,81259,34318,29417,67946,157760,34455
12421,32315,41880,12058,75226,25143,42351,27472,29140,65419,13372,0,102561,12923,70954,113712,12719,7831,42895,19656,55503,0,28966,0,42893,40029,90366,40675,40831,42263,103330,27048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
