571.T2_RF6_01_33131,596.T2_RH5_01_33156,578.T2_RG1_01_33139,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,597.T2_RH6_01_33157,589.T2_RG10_01_33148,573.T2_RF8_01_33133,575.T2_RF10_01_33135,576.T2_RF11_01_33136,581.T2_RG3_01_33141,600.T2_RH9_01_33160,584.T2_RG6_01_33144,601.T2_RH10_01_33161,583.T2_RG5_01_33143,595.T2_RH4_01_33155,590.T2_RG11_01_33149,570.T2_RF5_01_33130,574.T2_RF9_01_33134,586.T2_RG8_01_33146,577.T2_RF12_01_33137,603.T2_RH12_01_33163,582.T2_RG4_01_33142,593.T2_RH2_01_33153,580.T2_RG2_01_33140,594.T2_RH3_01_33154,585.T2_RG7_01_33145,598.T2_RH7_01_33158,591.T2_RG12_01_33150,572.T2_RF7_01_33132,592.T2_RH1_01_33152
0,0,2432,0,0,14977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,0,2232,0,0,0,4414
0,0,0,0,0,0,0,0,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6139,6171,2873,10161,0,0,0,0,4778,0,6144,0,2930,4549,0,0,0,0,0,0,8883,0,2364,0,9662,3345,0,10434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11671,0,5988,0,0,4444,6305,0,0,0,0,0,0,2807,0,0,2815,0,0,0,0,3565,0,4250,0,19423,0,0,1800,0,25494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10638,0,0,0,10507,0,0,0,0,0,0,3119,0,0,0,0,11511,0,0,0,0,0,0,0,0,11778,0,0,3061,0,78132
7702,2471,0,0,4473,0,6438,11006,0,0,0,0,3657,0,22313,0,0,0,3331,0,0,0,0,0,1628,0,0,0,0,15641,0,0
9780,0,0,0,0,0,2168,0,3562,0,8690,2298,0,0,0,0,0,3035,0,0,0,23343,0,0,5303,13524,6906,0,1386,0,0,0
0,0,0,0,8090,8659,2275,3784,0,3610,0,0,20284,0,8434,0,15669,13166,6316,2517,0,0,5946,0,0,0,0,0,6706,3398,0,14372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10535,0,0,0,0,0,0,5082,0,0,0,0
0,0,0,0,4015,4310,0,0,0,0,0,0,0,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,0,4879
7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,0,0,0,0,0,0,4825,0,3230,0,0,0,0,0
0,0,2213,0,0,0,0,0,25067,1182,0,0,0,0,0,0,0,0,0,0,0,4397,0,0,0,9601,0,0,2526,0,11843,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21178,0,0,0,0,0,0,0,0,4160,0,0,0,12238,0,0,0,0,0,0,0,19692,0,0,0,0,0,0,0,0,3064,0
0,0,0,0,3494,2040,0,0,0,0,0,0,0,0,1406,0,0,738,0,0,0,0,0,0,0,0,0,0,1676,1441,0,0
0,4888,0,0,6270,0,7650,11638,0,0,0,0,5480,0,8936,0,4436,4813,0,0,0,0,1711,0,0,0,2206,0,5258,8358,0,7065
0,0,0,0,0,0,0,0,0,0,0,0,0,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6590,8695,0,0,0,0,0,0,0,0,8418,0,0,0,0,0,0,0,3603,0,0,0,0,0,2728,6754,0,4518
1430,0,0,0,0,0,0,0,4127,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3260,4395,0,0,0,0,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7606,9365,0,0,0,0,12695,9561,13373,2422,5687,0,3880,0,0,0,0,3703,0,8986,5060,0,0,0,0,0,0,0,0,12685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0
0,0,0,0,0,11420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4996,0,0,6215,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,0,0,0,0,1865,0,2200,0,0,0
79171,30845,107832,3600,27864,58706,24149,228828,229112,210804,38545,54760,110896,26717,50855,29243,12471,78375,118044,78891,64148,63318,104519,14591,49306,38576,0,82093,30949,134597,105312,128685
24020,0,11935,8764,0,12560,11560,5624,2981,4779,0,0,8663,1568,62206,0,23507,0,19439,0,11763,0,6807,0,9498,0,17162,0,13425,7839,13264,9035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133,0,0,0,0,0,0,0,0,2734,0
4839,0,6277,0,3030,20535,0,17160,0,26253,0,6267,4674,3438,0,8540,0,0,17468,3821,27702,3598,0,5198,0,3067,0,12430,1684,0,11913,15489
0,0,0,0,0,0,0,0,14885,3821,0,0,0,0,0,0,0,0,2446,4423,0,0,0,0,0,0,0,0,0,0,1295,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21796,0,0,4074,6248,0,0,5172,0,2049,2446,0,7025,0,8223,0,3908,4876,0,0,0,12489,0,0,5042,16714,3171,0,5658,8861,0,4751
0,128821,17658,0,3901,13768,27872,37069,196340,12241,0,7340,17523,38674,2516,0,0,7686,11561,73010,8079,24921,0,0,12008,3759,2642,7231,33884,3891,15876,7975
45750,109492,0,0,0,0,0,66580,432588,0,0,0,0,2929,0,0,542473,693152,3188,0,0,0,509868,0,0,13140,0,0,0,943051,0,444993
176747,50034,257289,156298,173015,291923,208707,399480,0,159278,0,100877,444421,0,472745,419766,520142,88861,0,215455,59550,242745,157521,316083,0,64266,368302,257355,850987,5828,69359,208321
0,2217,0,0,0,0,0,0,0,0,0,2988,0,0,0,0,1548,0,0,0,0,0,0,0,0,0,0,10961,0,5572,0,0
559830,0,132932,0,452331,360149,108163,332990,0,390277,154350,69382,192127,434281,68484,0,0,58877,391164,349173,266322,0,0,0,439938,169650,11927,0,32740,98137,341968,108733
0,0,0,0,0,0,2392,0,0,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2383,0,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,0,0,0,0,0,0
0,0,0,0,0,3742,0,2333,0,0,0,0,0,0,0,0,0,0,8361,0,0,0,1889,0,0,0,0,0,0,0,0,0
0,6422,0,0,0,0,0,0,0,0,0,0,10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7151
0,0,0,0,15153,251452,0,47080,93100,41107,0,0,0,0,288371,34638,0,0,155131,0,108530,0,86827,18957,0,0,0,36601,0,24599,0,23012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418,0,0
0,5832,24372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55966,0,0,0,0,2707,0,0,0,0,0,0,0,0,0
0,0,360383,0,0,0,0,117947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119596,0,0,0,65354,0,35246,0,0,0,0,0,0,0,0,0,78828,0,0,0,0,0,0,0,0,0,22242,97202,45329,67532,0,0
0,0,0,0,0,15958,0,0,6371,0,0,12602,0,0,0,6283,0,0,16084,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2622,1227,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11291,0,0,0,0,6025,0,0,0,0,0,10138,0,8423,0,0,19822,0,0,0,0,3913,0,5479,0,5076,0,0,13229,0,26866
0,0,0,0,1167,0,1493,4417,0,0,0,0,2628,0,4687,0,0,0,0,0,0,0,0,0,1414,0,0,0,1528,1878,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,1820,0
0,5394,4079,0,0,0,0,2117,0,3036,0,0,0,2750,0,0,0,0,2267,0,4372,0,0,0,0,0,0,0,0,0,3772,0
25131,0,0,2828,0,0,0,4225,5121,1723,3211,0,4121,0,7987,0,3854,0,0,0,0,7830,0,0,5699,0,3259,0,0,5941,0,7163
0,3164,0,0,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0
30145,0,5671,0,0,0,9604,0,7402,5912,0,3529,5111,6727,0,0,0,15513,4898,3918,6779,0,0,1727,4916,0,0,3993,6547,0,8505,0
0,0,0,0,0,0,0,0,4952,0,23064,6088,0,6356,0,8757,0,0,0,3160,0,44674,0,0,8715,42351,4041,0,8630,0,3543,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566,0,5862,1666,0,1881,0,0,0,0,6965,0,0,0,1386,7895,0,2618
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7173,0,0,0,0,0,0,0,0
69374,16557,48098,11185,15417,40665,16855,138131,87217,56283,21166,31794,54982,45443,32274,14382,19932,100255,68604,35413,25898,39720,55736,10610,20943,20117,15576,26042,24864,63026,56918,64762
12577,31507,24134,0,0,0,0,23925,16244,35199,0,17722,4941,20764,0,0,0,0,19119,4830,45126,10853,0,0,1184,0,0,13595,0,0,15815,1635
0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,5087,3570,0,0,3235,5779,0,4883,4701,0,2471,2212,5432,0,0,0,0,4147,0,4079,2694,1917,0,4430,0,2012,2992,2669,3406,0,0
0,0,0,0,0,0,0,14038,0,0,0,0,0,0,0,0,0,3979,0,0,0,0,5654,0,3523,0,0,0,0,0,0,3087
7078,11496,14145,0,0,2888,2446,18884,13481,0,6359,9533,8244,10397,0,0,1300,2612,9056,4511,13876,0,4857,0,5314,0,0,0,1576,10753,0,6363
0,0,0,0,7742,0,0,0,0,0,0,0,0,0,0,0,0,3034,0,0,0,0,4698,0,0,0,0,0,0,0,0,0
25210,5105,0,4477,18637,45632,13778,18792,4389,0,0,0,38183,0,28765,0,24397,26620,4164,0,0,0,16734,0,15284,0,15369,0,19647,17045,0,28477
0,0,0,0,5904,3288,0,0,0,0,0,0,5648,0,4549,0,1729,4658,0,0,0,0,3926,0,0,0,0,0,3170,4152,0,0
118796,42135,123467,20760,41550,103973,50821,192673,155846,204838,57545,67621,58973,101756,88019,49363,51553,149560,130366,114558,106432,45049,109546,29162,68512,28224,32783,78997,61391,111004,113676,113769
3658,0,0,0,8162,0,3586,0,0,0,0,0,20801,0,20222,0,12502,21025,0,0,0,0,3861,0,7708,0,13445,0,7739,17532,0,6356
0,0,5878,0,0,0,0,0,6906,6008,0,4406,3994,0,0,0,0,5212,5787,0,0,0,5102,0,0,0,0,0,0,6749,0,0
0,0,0,0,6097,0,0,0,7486,0,0,0,0,0,0,0,5577,15067,0,0,0,0,5833,0,0,0,0,0,0,6741,0,0
0,1926,0,0,3073,0,2068,1979,0,0,0,0,2737,0,5442,0,0,5195,0,0,0,0,0,0,0,0,0,0,1604,4073,0,2961
0,7053,2722,0,0,0,0,0,0,6492,0,3176,0,8019,0,3742,0,4228,1800,2621,2501,0,1424,0,0,0,0,0,0,1702,3214,0
0,4135,0,5502,3951,0,0,0,0,0,0,0,2263,0,2272,0,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13714,0,0,0,0,0,1917,0,0,0,13097,0,0,0,0,0
80185,35935,55464,37965,55919,57552,43573,84411,99262,83167,33533,52700,81574,59156,77140,57262,78178,60480,90271,55771,65027,34762,75884,37085,58526,70449,60098,48100,73119,45518,77564,36543
0,0,4878,0,0,0,0,0,2895,0,0,0,2442,0,3000,3508,0,5843,2788,2797,0,0,0,3891,0,2302,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6836,0,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,3122,9472,0,0,3639,0,8843,0
0,0,0,0,0,0,0,0,2593,0,0,0,3055,0,0,0,0,0,0,0,0,4070,0,0,0,0,0,0,0,0,0,0
0,2163,0,0,0,0,2429,1966,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0
638188,128385,0,472744,401041,86370,101217,368718,9268,4061,20644,0,530643,0,646429,0,326647,230190,10535,0,0,19306,45155,0,259932,39809,151677,1360,261171,576313,4873,462498
21466,2678,7319,0,11031,0,2504,22497,4264,12272,0,2561,0,4533,0,1720,0,15695,0,11702,7134,11612,0,1465,2930,1089,4009,14101,0,4537,11080,13936
8477,0,0,0,0,0,0,3078,0,0,0,0,7800,0,5257,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,3380,0,3701
0,0,0,0,0,0,0,0,5300,5168,0,0,0,0,0,1389,0,0,0,1836,0,0,0,0,0,0,0,4153,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,0,0,0,0
0,0,0,0,0,0,0,0,78195,11371,0,0,0,0,0,20760,0,0,10507,2771,0,0,0,38679,0,0,0,8668,0,0,2128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238432,70536,4020,6432,334379,59639,68421,109014,73125,24982,11367,11444,15156,1850,300209,0,259197,254195,2550,5618,12978,22432,51122,0,173401,35294,322701,4188,199283,296531,6850,230889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943,0,0
2862309,1175185,520724,3025754,2598172,1262972,1312318,2363006,468499,676745,491650,362445,3381332,271414,3412804,792759,3768911,2975535,691635,815789,432972,598433,735271,293555,2011122,502352,1838101,870141,3001677,3637722,507475,2518194
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920
8653,0,0,11451,0,0,0,0,0,0,0,0,6756,0,0,0,0,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,29996
0,0,0,0,0,0,0,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0
0,8082,0,5714,0,13125,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6066
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3104,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,9185,0,0,1074,8367,0,0,2153,0,0,8298
0,2323,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0
0,2467,0,0,0,1115,0,0,0,0,0,0,6920,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,9859
0,0,0,0,7024,4290,0,0,0,0,0,0,0,0,0,0,0,4038,0,0,0,0,4422,0,4262,0,0,0,2970,5686,0,9534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4007,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,3519
0,0,0,0,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,0,0,0,0,0,0,0,0,0,0
117941,19257,0,108159,36532,6566,4836,73475,0,0,2965,0,49350,0,44409,0,50316,56109,0,0,0,1776,0,0,40581,4884,49624,0,31592,85978,0,54469
0,0,0,0,0,0,0,0,26189,4736,0,0,0,0,0,6733,0,0,1482,0,0,0,0,13619,0,0,0,5512,0,0,0,0
0,0,0,0,0,0,0,0,5216,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,17883,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,2749,4609,0,0,0,0,4155,0,0,0,0,0,620,0,0,0
11925,3503,4669,11443,0,15029,0,0,10328,0,0,0,0,0,0,4035,0,6403,0,3294,0,0,0,0,4414,0,0,4973,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4196,0,0,0,0,0,0,0,0,0,0,9951,0,0,4918,9308,0,0,0,0,0,16950
12200,0,0,0,0,0,0,15886,0,0,0,0,7458,0,0,0,0,5781,0,0,2196,0,0,0,0,0,7161,0,0,0,0,0
0,0,0,0,16182,0,0,0,0,0,0,6384,0,0,0,0,0,0,0,0,0,3097,0,0,4243,0,0,0,12366,0,0,20247
4921,4870,0,5687,9481,0,2811,8179,0,1038,0,0,26623,0,26875,0,7643,20308,2340,0,0,0,0,0,6494,0,16263,0,6649,13825,0,9215
255163,82747,0,561568,250651,98338,89933,205260,17497,3257,18397,18467,189337,0,282125,0,196405,222301,3762,0,2861,41258,63327,0,112683,93026,245790,0,169202,189104,0,286763
0,0,0,0,0,1618,8113,0,0,0,0,0,1676,0,5159,0,0,0,0,0,0,0,0,0,0,0,4886,0,0,0,0,0
13122,21634,0,0,34302,14804,13531,0,13308,11028,9277,0,62842,0,61257,0,0,0,1615,3443,0,10247,0,0,7074,18781,2753,0,39325,0,8030,3420
0,3337,0,0,0,0,5996,6689,0,1995,1804,0,4546,0,0,0,3111,0,0,0,0,0,0,0,0,0,4299,0,2793,8802,1148,4845
0,0,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,2279,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27410,11232,0,0,0,0,0,20044,0,0,5791,0,0,0,0,37335,0,0,0,11638,0,0,0,0
40666,0,0,26267,3780,0,0,21968,11595,2969,2611,0,0,0,0,0,13191,4547,0,5401,0,3110,0,0,16275,1849,13026,0,0,23024,3647,7314
0,0,2826,0,0,0,0,0,0,6049,3624,0,3656,0,0,0,3657,0,10405,0,0,9315,0,0,3340,2219,4425,5200,3408,0,0,6800
3701,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,0,2001,2210,0,0,2286,4597,0,0,16569,6043,9373,0,0,8342,0,0
0,0,0,0,25652,0,0,0,0,0,8836,38412,0,8676,0,0,0,0,0,0,0,66730,0,0,19746,75539,0,0,17956,0,0,13704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,4423,0,0,0,0,0,0
15994,20554,25161,26909,17500,16971,16917,18124,13585,23430,27596,22207,25103,21613,16865,13247,20983,19340,26682,24708,21998,19850,14333,19553,20035,22590,16239,29757,19856,18709,25957,17604
0,18051,0,0,0,0,3954,24694,0,0,4501,0,0,0,0,0,0,26748,0,0,0,14095,10226,0,29486,28601,15739,0,6219,0,0,47566
50652,14441,0,66760,63212,42076,36392,8974,0,0,0,0,51395,0,40268,0,44767,7682,0,0,0,0,0,0,6120,0,32431,0,40301,65349,0,0
0,0,0,0,22705,0,0,0,0,0,0,6954,0,1817,0,0,0,0,0,0,0,6919,0,0,4689,5255,0,0,16685,0,0,0
1245,0,0,0,0,0,0,2362,0,0,0,0,950,0,834,0,0,2138,1903,1679,0,0,1432,0,0,0,0,0,0,0,0,1890
0,1635,0,0,5149,5035,1478,0,0,0,0,0,2908,0,6013,0,0,5987,0,0,0,0,1079,0,1635,0,3441,0,2116,5214,0,13509
0,0,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,1538,2347,0,0,0,0,0,0,0,0,0,0,1358,0,0,0
0,0,0,0,7136,0,1555,2411,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,2623,2133,0,0
0,0,0,0,0,0,0,0,5556,5900,0,0,0,0,0,25553,0,0,0,7251,0,0,0,48028,0,0,0,18936,0,0,0,0
0,781,0,44487,0,18381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838
0,15804,1839,7785,22864,0,35249,19255,2638,2175,0,0,54271,0,85228,0,14316,20406,0,0,0,0,13690,0,22163,0,7192,0,13320,31989,0,25174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0
0,0,0,0,25442,0,0,0,0,0,2176,32528,0,53821,0,0,0,0,0,0,0,83086,0,0,40956,105683,0,0,31558,0,0,36396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,0,0,0,0,0,0,0,28711,22505,24954,25603,2411,13715,0,37510,0,0,55939,40809,32581,0,0,41296,0,25383,0,13550,0,0,31838,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047,0,0,0,0,0,0,1298,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,2508,0,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3933,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15515,0,0,0,0,0,16854,20010,11522,5598,0,3194,0,13688,0,0,17592,29338,20892,5163,0,24700,0,0,0,34384,0,0,21919,0
0,0,0,0,0,0,0,0,0,0,1045,3167,0,0,0,0,0,0,4334,2489,2051,0,0,1200,0,0,0,2653,0,0,2625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,2449,0,0,0,5111,0,0,0,0,0,0
0,0,0,0,124086,0,0,0,0,0,7493,25694,0,25137,0,0,0,0,0,0,0,23522,0,0,17972,33264,0,0,69058,0,0,5434
0,3227,0,0,0,5116,0,3380,0,0,0,0,2883,0,0,0,0,3290,0,0,0,0,0,0,0,0,2964,0,0,4131,0,7979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,50930,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3203,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,0,0,0,3426,0,0,0,0,0,0,0,4532,0,3365,0,11909,6912,0,0,0,0,16292,0,0,0,4760,0,9779,22254,0,0
2313,5736,0,0,0,4104,4134,5770,0,0,0,0,9277,0,12282,0,3795,5642,3630,0,1307,0,7662,0,0,0,0,0,0,8856,0,6672
0,2920,0,0,0,3899,5434,6756,0,0,0,0,10766,0,14082,0,0,12247,0,0,0,0,0,0,2740,0,5005,0,0,0,0,15893
0,0,0,0,1147,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,1277,0,0,2554
0,0,0,0,0,0,0,0,3663,1898,0,0,0,0,0,6722,0,0,9573,1353,0,0,0,8134,0,0,0,2517,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,0,6662,0,0,0,1989,1763,10925,10371,0,2856,0,2380,0,0,0,10850,1844,0,7357,2407,0,0,0,2117,0,3196,2562,0,8258,5933
18064,17346,26823,25031,12861,15813,24594,35231,23704,22156,12651,13638,39384,31555,32112,20669,20206,21839,31043,33324,23173,4216,44392,22686,12431,14562,11061,29873,15656,29310,27991,28019
0,0,0,0,0,0,0,0,2159,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5428,2467,3553,0,2950,0,0,0,10535,1060,7353,0,0,2518,0,0,0,0,2583,0,0,0,0,0,5295,3306,0,8957
0,0,0,0,0,0,0,0,0,0,0,0,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
