572.T3_BA3_01_33169,597.T3_BC2_01_33194,589.T3_BB6_01_33185,584.T3_BB2_01_33181,590.T3_BB7_01_33186,598.T3_BC3_01_33195,577.T3_BA8_01_33174,599.T3_BC4_01_33196,588.T3_BB5_01_33184,581.T3_BA11_01_33177,595.T3_BB12_01_33191,585.T3_BB3_01_33182,594.T3_BB11_01_33190,570.T3_BA1_01_33166,592.T3_BB9_01_33188,575.T3_BA6_01_33172,571.T3_BA2_01_33168,580.T3_BA10_01_33176,576.T3_BA7_01_33173,583.T3_BB1_01_33180,602.T3_BC7_01_33199,603.T3_BC8_01_33200,573.T3_BA4_01_33170,582.T3_BA12_01_33178,574.T3_BA5_01_33171,600.T3_BC5_01_33197,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,601.T3_BC6_01_33198,591.T3_BB8_01_33187,593.T3_BB10_01_33189
1627,0,0,8487,868,797,10191,962,0,0,0,5343,0,0,0,0,0,0,1209,0,3662,0,903,0,0,0,0,795,0,0,0,1182
13110,0,727,4074,6705,0,6927,1001,4371,0,15125,0,0,0,988,882,825,0,7485,969,21214,10300,6232,2128,676,13983,0,0,0,1008,1802,13278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6307,0,6191,0,16474,3049,6930,0,0,0,3141,0,0,3491,8862,0,0,0,0,0,0,25407,0,0,0,0,0,0,0,0
24706,0,0,0,10429,0,0,0,2780,0,39952,19954,0,6739,0,1768,0,5946,0,6720,16854,32098,12315,0,835,11242,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12677,2896,0,0,21802,0,0,0,12736,0,0,21699,0,0,0,0,0,0,0,0,0,7780,0,0,0,2977,8774,2572,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1074,1724,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,822,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1411,0,1805,0,5092,0,0,1351,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,1396,0,0
0,0,0,0,0,0,4512,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20746,21594,42684,56613,56592,73022,65362,55292,21701,39459,42854,9342,14046,22648,11740,21959,33100,66195,36746,12774,89558,56730,37918,6015,16770,60217,9832,52445,6564,56445,9314,48514
1504,0,0,0,0,0,1267,0,1820,0,4051,0,0,0,1135,0,0,2184,0,0,0,0,2136,1605,0,0,0,0,0,0,3924,0
35521,37408,0,14614,1264,54623,4451,1308,27560,25610,3158,24614,1579,15138,1900,4742,0,22821,0,14030,2761,32782,0,21148,15402,26267,19708,18712,1604,8840,1996,2298
0,0,87614,45983,30809,0,41946,26032,64330,51904,80003,48049,44361,68018,67159,41593,76734,68167,101819,45956,33045,60119,117147,54611,53913,50242,49608,65770,29538,47118,50785,63403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3658,0,0,0,0,0,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,2772,0,0,0,0,0,0,1697,1967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6842,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2345,0,0,3621,0,8696,7873,0,0,1473,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0
3274,0,0,0,0,0,5311,0,0,0,4847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7257,4687,12411,8956,27772,12011,0,0,8619,0,4036,0,0,1066,1835,0,15200,0,2325,0,13157,0,0,0,0,8579,0,11965,0,4360
0,8460,0,0,0,0,26268,0,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37177,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2211,0,0,0,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,1218,4474,4597,3613,1889,4535,1376,3181,0,7800,2562,2841,3497,6862,2326,0,1066,4986,2157,0,4333,5593,3029,3765,0,3217,3024,0,5043,5653,5518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,0,0,0,0,2653,0,2563,0,2727,0,0,6082,0,0,5517,0,5819,0,0,0,0,0,0,0,0,0,0,0,0,2093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5726,0,0,0,0,57315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1886,2544,2425,1538,2585,0,3223,0,0,0,1598,0,0,0,2479,0,0,0,3957,1870,0,0,0,0,0,0,5024,0,1228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12813,0,0,0,0,39155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,6491,0,0,0,0,2904,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,1914
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,1234,0,6175,0,1166,0,4880,0,0,0,0,0,0,0,0,0,3876,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2882,2370,6171,1891,2213,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,0,0
1563,990,0,0,2291,0,0,0,0,0,2246,0,0,0,0,1336,0,0,0,0,4145,0,0,0,1567,0,0,1644,0,0,0,0
0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18652,0,0,0,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13040,0,6006
0,3387,4236,0,5564,7143,4785,2647,1558,3205,4133,0,0,2738,0,1073,0,2492,0,0,9038,4577,6492,0,0,8824,0,9026,0,2585,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4520,0,2597,0,3368,0,0,0,3832,1922,2115,0,2425,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,3219,0,0,0,1285,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0
0,2426,0,0,0,0,0,1484,0,2727,0,0,0,0,0,0,0,0,0,4222,0,0,3099,0,0,7266,0,0,0,2199,3718,0
4486,0,4194,0,1997,0,5107,0,13117,0,8901,0,0,14095,13224,8772,4174,3796,2426,5648,9649,5352,1577,12262,0,0,6358,0,4789,0,5389,1923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3204,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,0,0,0,0,0,0
0,0,2185,0,0,0,0,0,0,0,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,0,0,0,0,0,0,4431,0,1496
0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,1233,0,0
0,0,2647,0,0,0,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326,0,0,0,0
41107,1592,1814,0,2544,2683,83164,0,26328,0,101780,0,8129,0,97056,16340,18291,0,19392,0,0,0,15591,0,2623,0,0,2884,0,0,34702,6559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,0,0,0,0,0,0,3994,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,985,2983,2262,2236,2208,2115,916,2973,2408,3662,2227,2521,3776,3536,2311,2604,2574,3731,2429,901,2054,4335,2613,2565,1878,2208,2541,1683,1937,2935,2838
0,0,14123,0,0,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,604,0,0,0,0,0,0,625,0,0,0,675
0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2978,0,0,0,3895,0,4897,0,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,1228,0,0,0
0,0,0,0,0,0,0,0,0,0,7378,0,0,0,0,0,0,2773,0,0,0,1488,0,0,1245,0,0,2016,0,0,0,0
0,0,0,0,0,0,0,2611,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6106,4614,0,0,1987,0,1961,0,0,0,4873,0,880,2862,0,0,0,0,2227,0,0,4974,4471,0,0,0,0,0,0,0,0,1787
0,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042,0,1691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2350,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10068,0,0,0,0,0,0,0,9788,0,6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2840,0,0,0,1790,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,0,0,0,0
0,0,2333,0,1466,0,0,0,0,0,0,0,3764,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,4434,0
0,12687,0,0,0,0,0,0,0,7318,20069,0,0,0,0,0,0,9319,0,0,0,0,0,0,0,4032,10060,0,0,0,0,0
0,0,0,14058,0,0,0,7130,0,0,0,0,0,0,0,0,0,5402,8842,0,0,0,0,0,0,0,0,0,0,9793,0,13756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1920,0,0,3899,0,6979,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,3395,4623,0,0,2098,0
0,0,0,0,0,0,0,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,0,0
0,0,2122,0,3547,0,0,0,0,1840,1996,0,0,0,0,1377,0,0,0,0,0,0,0,1444,0,0,0,0,0,1888,0,0
2688,0,0,0,0,0,15711,2270,0,3865,3505,0,6670,3450,0,0,0,0,1634,0,2684,9492,7344,0,0,0,2114,4570,0,0,1887,0
0,2771,1129,0,3502,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,1554,1255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3277,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3876,0,8323,0,0,1959,0,0,4691,0,0,0,0,3509,0,0,2307,0,3028,0,0,0,0,0,0,0,0,8618,0,3317
0,4875,3007,0,2965,0,4206,0,0,0,5287,0,2479,0,0,1913,0,0,0,0,0,0,4405,3080,0,2217,0,1869,0,0,2272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0
2156,0,0,0,5500,0,19317,2703,0,0,0,0,0,0,0,2369,7805,0,9511,0,0,0,7648,0,0,0,0,0,0,4653,0,0
0,11332,2875,0,0,1802,0,0,0,9609,24335,0,6158,0,0,0,0,15850,0,0,0,8777,0,0,0,8196,11446,2630,0,0,6155,8555
0,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0
0,0,0,0,4189,0,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,5765,0,0,3687,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8484,0,0,7690,0,27579,0,0,0,0,0,3081,0,0,0,0,0,0,0,0,0,3068,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4118,8291,0,0,0,0,0,0,0,5030,2975,0,0,0,0,0,0,3374,0,0,0,0,6203,0,2294,0,3011
5758,6997,0,0,2597,1910,0,0,0,0,0,0,0,0,5285,0,9717,0,9337,0,0,0,0,0,0,0,0,0,0,0,8889,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1274,0,0,0,0,0,15651,0,0,0,0,0,7465,5156,9237,0,6109,0,0,0,6238,1481,0,1561,28277,0,0,0,5682,0
0,0,0,0,0,0,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5333,0,0,1336,0,0,0,9231,0,0,0,2153,6578,5264,6335,0,6190,0,0,0,0,0,0,0,2101,1618,0,0,7504,0
0,0,1119,0,5397,0,0,0,0,0,1826,0,1671,0,0,0,0,0,0,0,0,0,3757,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47943,118134,105041,19902,50432,97727,178032,60974,115648,264446,264928,13413,134218,35390,243802,98089,58295,207548,81205,69457,0,75523,81396,105127,115685,44445,332626,113362,125113,67666,206763,112081
9432,8804,9913,0,0,0,0,4143,21037,51702,0,0,0,24539,3434,1589,8450,3771,0,9062,4807,0,0,2833,2195,0,6435,0,0,0,10630,0
0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0
0,0,0,0,0,0,15162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,0,0,0,0,0,0,0,0
0,0,5665,0,11981,0,11831,0,27323,3348,5479,1494,0,6852,13164,10291,3199,28613,1857,2962,2776,26720,2937,12534,0,0,13884,12460,10757,0,9348,0
11805,0,0,0,11777,0,0,0,0,6487,17367,0,0,0,0,2047,0,9013,0,0,0,11456,3592,0,0,13111,0,2418,0,5129,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13640,0,7824,0,29657,37607,0,1104,0,0,0,19368,0,1200,2758,1053,0,0,0,0,0,0,0,9104,2375,0,0,1998,0,13102,16529
54053,52148,21976,0,34147,26106,0,1710,106700,74373,115693,12207,63361,2401,52146,7406,6732,167475,10521,43861,0,86383,2107,13038,15054,65185,73173,42914,8458,2816,68147,4084
0,559168,0,0,0,499400,0,0,0,98141,0,66659,0,0,2614,51269,0,0,0,2682,24217,0,0,6120,0,0,404043,0,0,0,328988,0
194108,795094,159066,194266,371842,36163,317700,327401,51909,468801,837036,159851,632257,122480,334759,0,0,210777,0,147980,7046,430047,0,0,204407,189404,32607,378466,944,409277,0,271705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978,0,0,0,0,0,0,0,0,0,0,0,0,0,3747,0
455046,0,115795,6522,0,47818,657121,34722,136756,6690,584579,0,0,0,130359,259409,52845,0,338472,208723,0,19096,488549,236979,68876,370214,198503,0,152829,117111,72165,0
0,0,0,0,3006,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7116,0,0,0,0,0,0,0,0,0,3298,0,0,0,0,0,0,0,0,0,0,2766,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43498,0,0,16047,0,16033,12810,185189,0,0,0,0,30219,0,0,90393,35226,0,0,176009,0,26340,0,0,5588,35417,20260,71530,55999,0,45018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18732,0,0,0,0,0,0,0,0,0,0,255511,0,0,158804,0,0,0,0,0,0,40001,0,0,0,0,0,0,0,0
0,0,1666,0,0,0,55711,6227,0,0,0,0,0,0,0,0,87899,24820,0,0,0,0,0,0,0,0,0,0,0,10088,0,0
0,0,0,0,0,0,0,0,0,6127,0,0,0,0,0,0,0,0,10485,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12636,0,0,0,0,0,2083,0,790,0,9321,0,3797,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,1843,1800,0,0,1236,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
