581.T4_BD7_01_33212,600.T4_BF1_01_33358,577.T4_BD4_01_33209,592.T4_BE5_01_33349,570.T4_BC9_01_33201,571.T4_BC10_01_33202,580.T4_BD6_01_33211,598.T4_BE10_01_33354,586.T4_BD12_01_33217,588.T4_BE1_01_33345,572.T4_BC11_01_33203,602.T4_BF3_01_33360,574.T4_BD1_01_33206,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,575.T4_BD2_01_33207,589.T4_BE2_01_33346,596.T4_BE9_01_33353,593.T4_BE6_01_33350,595.T4_BE8_01_33352,599.T4_BE12_01_33356,576.T4_BD3_01_33208,603.T4_BF4_01_33361,591.T4_BE4_01_33348,585.T4_BD11_01_33216,584.T4_BD10_01_33215,601.T4_BF2_01_33359,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,594.T4_BE7_01_33351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,605,1177,784,0,0,0,0,0,0,0,0,0,0,827
25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,923,0,706,2847,3478,0,0,2862,823,0,2280,2204,1963,0,2223,0,869,1042,678,1954,0,0,1897,1671,1928,0,0,0,3221,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25398,0,0,18422,0,0,0,0,0,0,0,0,0,0,16329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322,0,0,0,0,0,0,0,5024,0,0,0,0,8642
0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6223,0,0,1371,0,0,0,0,0,0,7226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
0,0,0,0,0,0,0,0,0,7604,0,1761,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1082,0,3623,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,1261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,808,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,994,0,0
0,2334,0,3953,2422,0,0,0,0,0,1952,0,0,0,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,2928,0,0,0,1772,0,0,0,0,8847,0,0,0,0,0,0,5707,0,1644,5206,15130,0,0,0,0,0,0,0,0,0,3062
0,2927,0,1741,0,0,0,0,853,44886,0,1396,6545,1114,0,2833,0,0,0,0,2926,0,0,0,0,0,0,0,3296,0,0,0
0,10057,0,0,0,2814,0,0,0,34961,1771,0,0,0,0,0,0,0,0,0,0,3408,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,8942,0,0,0,0,0,0,0,0,0,7046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,4808,0,0,0,1765,0,0,0,13540,1767,6781,3897,0,0,4747,1514,0,0,0,0,0,4401,3488,0,0,0,0,0,0,2807,2811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,0,0,0,0,0,0,8681,3499,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,3011,0,0,0,0,0,1207,0,0,1498,0,0,0,1145,0,1540,2447,0,0,0,0,0,0,0,1208,0,0,0,0,0,0
7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6411,0,0,0,0,0,0,0,24066,0,0,13337,2911,0,0,0,0,0,0,0,0,0,12358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2138,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,0,0,0,0,0,0,0,0,15440,0,0,0,0,1647,0,0,7948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2982,0,0,0,0,0,0,0,0,0,0,0,8857,7387,0,15066,0,0,0,0,17069,8118,0,0,0,0
0,3632,0,0,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269
0,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,6025,0,0,0,0,0,0,2629,3221,0,0,0,5562,0,0,0,9044,0,1525,0,8161,0,0,0,0,0,0,6217,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,0,0,0,0
0,7753,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10675,0,0,0,0,0,0,0,0,0,2364
0,2871,0,2351,0,0,0,5674,0,0,6637,0,0,0,0,2918,0,1372,0,8759,1358,4120,2873,3064,0,0,0,4463,0,0,0,4297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358,0,0,0,0,0,2141,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13686
0,0,3397,0,0,0,0,0,2710,15577,0,3347,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5530,0,0,0,0,0,9161,0,0,0,0,0,0,0,2525,0,0,0,0,3083,0,5537,0
1225,6720,0,0,0,0,0,2462,2642,8527,2415,0,0,0,0,1500,3711,2175,0,6322,6668,12214,3831,0,1049,0,0,4355,1821,0,0,16802
0,0,0,3361,1358,0,0,0,0,5412,0,788,0,0,0,0,0,3136,0,2261,6067,0,3110,0,0,0,0,3590,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8082,0,0,0,0,0,0,0,15007,0,0,0,0,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0,0,0,4804,6596,2009,6720,0,0,0,0,0,0,0,0,0,0,10925,1783,0,0,18261,0,12366,16043,18659,0,0,0,0,23116
0,0,0,0,0,0,0,0,0,25272,4105,0,3368,0,2880,11588,0,11535,0,0,0,0,0,0,0,0,0,0,3556,0,1614,0
0,0,0,0,0,0,0,0,0,4684,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,1580,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7571,0,0,0,0,0,0,0
0,0,0,4874,0,0,3340,0,0,0,3418,0,0,0,0,0,2209,0,2985,0,3662,0,12329,0,9182,0,0,0,0,0,0,0
7422,0,0,0,4671,0,0,1487,0,0,0,0,0,0,0,0,0,0,3322,5182,1856,6246,0,0,0,2707,0,0,0,0,0,0
6445,0,0,2261,5325,15003,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12497,0,7868,17246,0,3417,0,0,0,52356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18671,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,28889,0,13396,2394,2884,1185,13597,5707,7108,13360,0,0,0,1666,0,10881,5947,9262,14616,3019,21776,1325,0,9020,1608,4341,1627,2351,5808,0,7785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,31363,0,16676,2992,4775,5879,20799,4328,8991,0,0,0,0,0,0,62749,11196,6111,17340,1731,38072,5498,0,7589,4231,3054,13685,0,9180,0,39971
0,2527,1902,0,0,0,0,2766,0,0,0,0,0,0,0,0,0,1067,0,1607,1113,4870,1677,0,0,0,0,1495,0,0,0,2491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,2342,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421597,137851,8941,187671,63008,126215,47070,99690,109302,216877,210722,29540,37876,54754,92146,52233,254817,301219,17358,330915,85836,186734,5871,36668,179897,48751,60137,73649,160513,96450,7856,143030
9057,74926,20623,28551,22859,17125,0,16651,2561,47835,2602,0,0,0,2468,1235,3266,6330,0,5388,20751,12807,32541,1758,0,0,0,1316,20599,3937,6842,1239
0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,1462,931,0,0,0,0,0,0,3144,0,0,0,3072
0,0,0,0,0,3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23790,114157,2254,10964,13010,7716,1039,1291,7417,26207,5367,0,0,0,7803,0,8595,33064,0,20288,1703,13464,0,0,5263,0,0,6058,8895,8604,8138,1387
0,0,0,8834,0,0,0,0,0,24444,8292,0,2064,4769,0,20690,0,1713,0,0,0,0,0,10765,0,0,0,0,11820,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,11631,0,0,0,12873,0,0,0,7094,0,0,0,0,0,0,7091,41814,1409,8361,3960,0,0,0,20551,9541,6698,0,1239,0,0,17637
51749,521281,31034,28680,2297,47692,7112,5511,0,232576,60442,4573,36042,31349,50010,18513,82052,40507,46219,21450,33168,12781,25773,46762,15261,1412,3072,8011,27868,4988,31841,4367
80261,0,0,538918,0,0,15072,0,321552,700248,57790,270169,0,0,0,0,0,0,0,0,3857,0,0,408108,0,0,0,0,360796,382305,0,2661
227775,81335,50227,2410,83786,197603,297376,0,0,253239,442563,35363,336411,262813,226721,788633,329499,660919,0,409445,513947,0,6588,97274,0,77936,164196,108637,154253,241129,360340,205995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,1800,0,0,0,0,3701,7765,0,0,0
642022,383655,177559,0,239885,1113,161630,302912,22094,0,0,0,0,31909,0,0,138132,0,70928,311922,0,1181340,0,0,658634,202401,120811,380592,0,14689,0,255497
0,0,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2973,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,2311,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50973,0,0,0,0,0,0,0,0,0
37124,358862,0,156152,108954,133784,0,0,25381,794189,0,32116,30152,47650,0,19016,0,0,0,0,0,0,0,40551,937,0,3758,13013,0,22884,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16272,0,16643,0,0,0,0,0,0,3471,0,0,0,0,0,0,0,0,0,16769,0,0,0,0,0,0,0,0,0,0
0,0,0,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32191,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3888,0,6420,0,5726,0,0,0,0,0,0,0,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,3981
0,0,638,0,0,0,0,0,0,0,1965,900,1535,1854,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,1225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7381
0,3323,0,0,0,0,0,3212,0,0,0,0,0,0,0,0,0,0,2035,0,0,6213,0,0,0,0,0,0,0,1898,0,2971
4738,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,3866,4042,0,2280,0,0,0,0,1721,0,0,0,0,0,0,0
4882,18303,0,3933,0,0,4034,17245,3113,0,3260,1579,0,0,3387,0,30598,2634,4641,2150,2004,12482,2754,0,0,0,0,5666,0,11745,0,17404
9212,0,0,3849,5695,4913,4969,0,3140,0,2442,3100,2247,2455,3935,0,2860,5424,0,7636,4438,3022,0,0,13199,0,0,8409,5117,3365,1176,0
0,0,0,0,5726,10562,5342,18229,0,0,0,4552,2518,1479,0,0,3541,0,18323,0,3642,0,25461,0,15531,31519,49677,0,0,0,0,71351
4371,0,0,0,0,0,0,0,0,2155,0,0,0,0,0,0,0,4326,0,6000,1975,0,0,0,0,0,0,0,0,0,0,0
0,0,5545,0,0,0,0,0,0,38262,1812,0,6599,0,0,29401,0,0,0,0,0,0,0,12465,0,0,0,0,0,0,7673,0
115846,63694,14666,39332,15485,34877,28479,61948,48658,48066,61441,19384,16811,20754,25182,11787,90731,41507,11984,79514,46018,52640,13922,27589,41585,26390,34946,32945,75756,83468,10768,54034
10270,56988,0,0,7221,13732,5974,37887,3073,6293,13428,0,0,0,0,0,31066,9614,17236,21786,0,47475,3915,0,11238,2559,5715,4581,0,21218,0,24350
0,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,4566,0,0,0,0,4777,9442,1804,0,4120,0,0,0,3517,0,2306,0,0,2278,0,7176,0,0,0,3979,1569,0,0,6853,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,0,0,0,0,0,0,0,0,0,0
20279,53297,0,37239,0,0,17641,42296,42804,41865,15777,6311,3967,0,22259,14548,40755,27396,16886,87948,11882,0,15073,14937,56786,12157,25976,39456,13688,25626,6619,68603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21171,0,2459,0,22472,0,0,0,3971,0,0,0,0,0,0,0,12544,0,0,0,0,0,0,3096,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0
314923,184449,43428,231067,114680,142820,87049,149529,143358,169694,214452,56976,69898,90798,109837,69579,229679,187992,32620,247468,194229,213345,63349,60142,187535,90544,74407,115303,167685,140482,33367,142328
0,0,0,1514,0,2884,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13528,0,0,0,0,3404,0,0,0,0,0,0,3448,0,5725,0,0,5542,0,0,1225,3933,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5082,0,0,0,0,4301,0,0,3348,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,8401,3095,1515,0,0,0,0,8041,13845,1655,0,3144,1304,0,5837,18544,6094,0,6389,3383,10541,0,1721,0,0,0,0,5408,7382,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103737,67098,44782,49219,51313,78300,74250,51336,77742,67325,92843,63032,42990,64382,65802,77142,67812,112723,34200,78950,64320,106858,22605,65624,84872,65093,68865,79383,58395,94418,58891,69258
0,0,0,0,0,0,0,0,1294,9928,0,0,3172,0,1434,3892,0,3172,0,0,2269,0,0,4070,0,0,0,0,2628,4119,5605,0
0,0,0,0,0,0,0,0,1850,3797,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0
2624,0,0,0,1833,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,2137,4448,0,0,0,6317,0,0,1205,0,0,0,57281
0,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878,0,2422,0,0,0,0,0,0,8828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26327,22735,0,3418,2544,51559,0,27023,0,15022,3587,0,0,0,0,2162,12125,205203,6607,20463,2518,4041,5873,0,66918,50634,8309,0,823,0,0,25875
10674,0,1578,7215,1481,2122,0,4269,9908,16145,8177,931,5784,4397,3916,3095,12501,9898,5072,33859,12585,7708,4735,2712,1811,2511,0,11064,7613,6626,0,15023
2668,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2615,0,0,0,0,0,52843,0,3802,3109,0,0,7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5781,0,0,10981,0,0,0,0,0,0,0,7389,0,0,0,0,0,0,0,0
0,0,4380,20485,0,0,0,0,0,123983,21979,22277,26169,4711,15374,162754,0,0,0,0,2247,0,0,75153,0,0,0,0,16657,0,70879,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493,0,0,0,0,0,0,0,3099,0,0,0,0,0,0,2526,0
76966,18146,0,6784,6421,139832,3542,9111,1519,47590,9434,1756,3086,4239,4356,4531,46126,211920,5267,66840,9854,20285,0,1844,64509,18084,12399,12606,6077,2332,1131,61851
0,0,3963,0,0,0,0,0,0,44607,0,10906,4576,0,1424,30525,0,0,0,0,1840,0,0,24483,0,0,0,0,3717,0,12656,0
1162972,582163,801520,724805,207416,395878,190002,207949,596717,901989,742090,461524,916691,563705,582583,937288,542000,1316114,211475,1119010,810022,523308,303437,504448,855038,471075,235666,541717,514901,426130,280277,612916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0
0,1541,0,0,0,0,0,0,0,0,2494,0,0,0,0,0,0,1919,0,2039,0,0,0,0,0,0,0,0,0,0,0,0
0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1862,0,0,1186,0,0,0,0,2277,1866,2540,1181,0,2032,0,966,1981,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4844,0,0,0,0,0,0,0,0,0,0,0,9926,27984,0,29021,0,0,0,0,13089,12180,1505,0,0,0
0,12009,0,9583,0,0,3204,0,0,0,0,0,0,0,0,0,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3186,0,0,0,0,0,0,0,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2907,0,0,0,0,0,0,0,4729,0,10838,0,0,2647,0,0,0,0,0,0,0,0,0,0,0,0
3040,3670,0,0,0,6308,0,0,0,0,0,0,0,0,0,0,2611,13390,0,0,0,0,0,0,0,10128,0,0,0,0,0,7955
0,0,0,0,0,0,0,0,0,13626,8717,5432,8205,0,0,26284,0,0,0,0,0,0,0,27484,0,0,0,0,5565,0,21502,0
0,0,0,0,0,0,0,0,0,2899,0,19376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17028,23321,0,9716,9757,7872,0,7519,14192,59664,7296,6509,6533,2279,2852,12119,9302,29560,0,0,22926,3507,0,8301,10809,0,0,0,8095,9812,3611,18490
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267,10430,0,1649,0,0,0,0,6137,5786,0,0,0,0
0,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,4171,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8797,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,1463,0,1027,0,0,0,0,0,0,0,0,0,0,0,0
45092,73606,829,0,0,55868,4926,0,0,0,1372,0,0,0,0,1119,16192,95813,0,9245,0,2388,0,0,57860,102560,11785,1866,0,8415,0,46701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,8369,0,0,0,14064,0,20546,0,2286,0,0,0,0,0,0,3526,35221,0,14114,0,7454,0,0,13617,11050,0,0,0,2016,0,5326
0,6562,0,0,0,3368,0,0,0,2473,0,0,0,0,0,0,3734,0,0,4706,0,0,0,0,0,0,0,0,0,0,0,5415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,1412,0,0
0,0,5892,18349,0,0,0,0,0,39076,27800,23134,31954,7710,21132,128949,0,0,0,0,9875,0,0,84883,0,0,0,0,26048,9142,67936,0
5829,0,4042,10233,2077,10811,0,6087,3374,0,6686,2522,0,4692,0,6994,7541,11588,1235,2869,7089,0,4020,2959,6831,7415,0,0,0,0,0,6936
4052,0,4298,2179,1033,0,0,3499,5209,0,5074,2993,4880,0,2681,6901,0,4736,0,8483,5059,0,0,0,9602,2321,0,0,0,5079,0,0
0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,6324,0,5690,1506,0,0,0,0,3516,2598,2311,0,0,0,0
1524,0,0,0,0,0,14012,0,0,0,0,0,0,0,0,0,0,0,37116,114127,0,113874,0,0,0,7072,101147,83451,3273,0,0,0
0,0,0,0,0,0,0,0,0,7154,0,0,4744,0,0,8378,0,0,0,0,0,0,0,6547,0,0,0,0,0,0,1650,0
0,0,0,0,0,0,10887,0,0,0,0,0,0,0,0,0,0,0,3084,0,0,5131,0,0,0,0,8479,16212,0,0,0,0
23355,20193,28324,25727,21606,14508,18721,25093,30863,28322,22099,20480,23397,25409,14047,24323,30794,141096,14527,25887,27334,17852,20197,20060,26744,12323,30097,23236,18415,15648,17628,23998
11454,9503,0,0,0,14618,0,0,0,0,0,0,0,0,0,0,0,7910,0,5049,0,0,0,0,42648,35820,0,722,0,0,0,9978
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11311,0,12003,0,0,0,0,7692,14513,0,0,0,0
0,1208,0,2257,0,0,0,0,0,3250,2121,0,1338,1577,0,0,0,0,0,2315,0,0,0,0,0,0,0,0,0,0,0,0
