585.T0_RB3_01_33073,577.T0_RA8_01_33065,574.T0_RA5_01_33062,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,589.T0_RB6_01_33076,599.T0_RC4_01_33087,580.T0_RA10_01_33067,572.T0_RA3_01_33060,578.T0_RA9_01_33066,576.T0_RA7_01_33064,592.T0_RB9_01_33079,596.T0_RC1_01_33084,600.T0_RC5_01_33088,582.T0_RA12_01_33069,602.T0_RC7_01_33090,594.T0_RB11_01_33081,588.T0_RB5_01_33075,571.T0_RA2_01_33059,593.T0_RB10_01_33080,573.T0_RA4_01_33061,570.T0_RA1_01_33057,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,590.T0_RB7_01_33077,583.T0_RB1_01_33071,595.T0_RB12_01_33082,603.T0_RC8_01_33091,591.T0_RB8_01_33078
0,998,11766,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,1037,0,0,0,0,0,0,0,2001,0
0,0,0,0,0,837,0,0,0,810,0,0,0,0,0,0,0,0,0,0,1495,0,1288,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7241,0,0,0,10718,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,4079,0,0,0,0,11824,8573,3067,0,0,0,0,7535,0,1917,33483,2182,5096,8450,31642,0,0,0,0,0,7712,13792,2371,23786,4112,0
0,0,21352,0,0,0,0,0,0,0,0,0,0,0,5956,0,0,0,0,0,0,0,18395,0,0,0,0,0,0,0,7369,0
0,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2483,0,0,0,7167,0,0,2278,7433,6596,0,15974,0,0,4833,0,0,0,0,0,0,2572,0,7252,0,0,3133,0,0,0,0
0,0,4888,0,2039,0,0,0,0,0,0,0,1511,0,0,2686,2902,2467,0,0,5915,0,1836,0,0,0,0,2493,0,0,0,0
2165,18459,10923,12171,1496,2485,0,10349,16506,20757,8590,13243,17142,19148,18688,4664,0,7819,21739,8558,2263,3968,2645,0,22836,6021,11769,6538,0,5352,16145,18342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7628,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4367,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,3035,0,0,0,0,0,0,0,0,0,0,0
0,0,6707,0,0,0,0,0,0,0,5646,0,2628,0,0,0,1525,0,0,0,1902,0,4548,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,1084,0,0,0,0,0,0,0
0,0,0,1625,0,1604,0,0,0,1635,934,0,1630,0,0,0,0,0,0,0,0,0,4465,0,2102,0,0,4285,0,1181,0,1418
3387,0,5266,0,0,9122,3946,1279,0,3639,0,0,3840,0,0,6203,0,0,6345,0,0,0,0,3166,1887,0,0,8319,0,0,0,0
6508,40032,9888,44050,1997,11353,9023,23943,18217,17984,9874,4781,0,6670,8127,1519,5337,9174,0,11105,7761,18240,20126,0,29611,11796,11031,7735,16579,6565,15890,25621
0,1554,0,1998,0,3684,0,0,5170,2562,0,0,0,0,2503,0,0,0,0,0,675,0,0,0,1480,0,0,0,1573,0,0,0
0,2706,15376,7335,0,1027,0,9626,0,16729,1036,0,1272,1858,0,2792,3112,22261,1764,4560,1460,2277,2053,0,1130,0,0,4760,15005,12788,20487,0
58790,44541,60921,54930,59463,28354,91131,54486,85443,52661,24541,82958,33589,27284,74900,37499,45494,62001,27534,42237,32633,40483,23310,0,31768,77551,28605,44464,39231,44191,0,86388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,2714,7121,0,0,7563,0,3731,1006,892,0,0,0,0,0,0,4276,0,0,0,0,8542,0,0,4913,0,3171,0,6233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0
0,0,5098,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,7423,0,0,3776,7911,3663,0,4363,4053,0,3476,3516,4312,0,3157,4916,3688,8457,0,9137,0,0,0,0,0,3415,5724,7347,7969,3442,6172
0,7432,4637,0,0,0,0,0,0,0,0,0,0,0,0,0,7836,0,0,0,7574,0,4250,0,0,0,0,4110,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,13185,6186,14749,0,6513,7636,2082,13209,19031,4423,15072,10257,0,0,0,2919,0,10691,4523,3316,2153,12155,0,20831,1428,4366,42037,12209,10728,11254,14603
0,0,0,0,0,0,16104,0,0,0,0,0,0,0,0,9887,35050,0,0,0,55574,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,8405,6994,7925,2730,8360,4857,3039,4732,4759,10649,6116,9230,3913,2909,5512,8207,3229,3259,5933,14031,6824,6402,0,6740,5052,6006,4243,3626,0,3297,4444
0,0,0,0,0,0,0,0,0,0,3582,0,6134,0,0,0,0,0,0,0,4879,0,0,0,0,4944,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5045,0,0,0,8095,1504,0,0,5101,1472,0,6006,0,0,6719,0,0,3232,0,5133,0,8595,0,5684,5294,0,5575,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6114,0,9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13116,0,0,0,0,0,0,0,0,0,0,0,8049,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1827,0,0,0,0,0,0,1414,0,0,0,0,0,1212,0,0,0,0,0,0,0,3079,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25055,0,0,0,0,0,0,0,0,0,27225,28914,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16421,0,0,0,0,0,0,0,0,0,0,0,26165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,1546,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8192,0,0,0,0,0,2262,0,0,0,0,0,0,0,4200,1754,0,0,0,0,1194,0,0,0,0,0,0,0,8427,2585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,1803,0,1858,0,0,0,0,1640,0,1714,2454,1153,0,0,0,0,0,3415,0,0,1392,0,0,0,0,0,3865,1821,0,0,2298
0,2023,0,1421,0,0,0,0,1254,1316,0,0,0,0,1334,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1634,0,0,0,0,2035,0,3751,0,0,0,1920,0,0,0,0,0,1913,0,1984,0,0,3034,1307,2333,2534,0
0,0,0,0,0,0,0,0,0,2309,0,1343,0,0,0,0,0,0,778,1653,0,0,0,0,0,0,0,2151,0,0,0,0
3441,0,0,0,0,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,18333,0,0,0,0,0,0,0,0,5545,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,0
7812,0,0,0,2627,8902,0,0,0,1282,1316,0,5212,0,0,1991,0,0,0,0,0,0,0,0,1214,0,0,0,0,3255,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17611,0,0,0,0,0,0,0,0,0,0,0,6444,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2148,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,8658,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1165,0,1262,0,0,0,0,2572,0,2373,0,1366,7526,0,5617,0,0,1942,0,0,0,0,0,602
0,0,0,0,0,0,0,0,0,0,0,0,9493,0,0,2367,0,0,0,0,0,0,0,0,0,1522,0,0,0,0,0,0
0,0,1376,0,0,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,2027,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,2468,0,0,0,0,0,0,0,0,2032,0,0,0,0,0
0,0,0,0,0,1748,1845,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1384,0,5323,0,0,0,3617,0,0,4013,0,0,0,0,916,5728,0,0,0,2376,0,5399,0,0,0,0,0,0,1098
0,0,0,0,0,0,0,0,0,0,0,0,9711,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,0,0,0,0,0,0,0,0,0,0,0,1673
0,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0
0,0,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0
144084,22651,71867,115811,51040,110734,26690,21740,75907,76897,58021,155617,15570,13047,23298,12666,73460,19553,27424,87938,34981,0,75660,0,89323,18335,49500,90737,15589,80703,246777,111591
0,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,0,0,0,0,0,0,0,0,0,0,0,941
0,900,1209,0,893,1053,2050,0,0,821,838,0,0,0,0,0,2493,0,0,0,0,0,820,0,767,1201,0,0,744,0,0,0
0,0,0,0,0,0,0,0,0,0,29214,0,0,0,0,0,0,0,0,0,0,0,14381,0,0,0,0,0,0,0,0,0
1038,1247,1291,2827,0,1234,1117,3155,2924,1064,1369,2301,2738,1120,982,2139,0,2659,1137,2388,0,1574,0,0,1246,944,1169,1286,0,1197,0,1158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2382,0,0,0,0,0,0,0,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2819,0,0,0,3128,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,7308,0,5538,0,0,0,0,0,0,0,0,0
8205,0,2493,0,2215,12920,3562,0,0,7486,7816,0,4639,3262,0,5292,0,0,0,0,0,0,3189,0,1196,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2754,6417,0,0,4398,0,0,0,0,7542,0,5907,0,0,0,0,0,0,0,8049,0,6983,0,3313,0,0,0,0,0,0,0
0,1220,0,0,0,3423,0,0,0,0,0,0,2968,0,0,0,0,0,1898,0,0,0,1542,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8495,0,0,0,0,0,0,0,0,0
0,0,5723,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1531,2895,0,0,0,0,0,0,0,5002,549,0,0,723,0,1507,0,0,0,0,0,0,0,0,310,0,1290,693,0,3449,1070
0,0,0,0,0,0,0,0,0,0,4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9771,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2996,7189,0,1424,1140,0,0,1249,0,6905,2366,0,0,1616,0,4781,3555,0,0,4815,0,3816,0,0,2567,1142,4705,3295,0,7274,3416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148,0,0,0,9704,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3673,24630,0,0,0,0,0,0,0,0,0,0,0,3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,0,0,0,0,0,0,0,3757,0,0,0,0,0,4120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10388,0,0,0,0,0,0,0,0,0,1824,0,0,0,0,0,0,1748,0,0,0,0,0,0,0,0,0,0,0,9388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2949,0,0,0,0,0,0,0,0,2530,0,0,2277,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3822,0,0,0,0,0,9035,0,0,0,0,3897,0,0,0,0,6082,0,0,0,0,0,6965,0
0,0,0,0,0,0,0,0,0,12530,6605,0,0,0,0,0,0,0,7798,0,0,0,13415,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13385,0,0,1536,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3312,0,0,0,12787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6785,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593,0,0,1055,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,0,2840,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0,0,0,0,0,0,2521,0,0,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,0,3799,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,6790,7991,0,7546,38273,9554,4456,0,19120,6367,7050,20102,7689,0,8509,5125,9010,21283,0,1719,0,8292,2727,4261,0,6345,9734,6894,1613,4312,2516
0,0,0,3064,0,0,0,0,0,0,0,0,0,0,9264,0,0,0,0,0,2575,0,0,0,9532,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,0,0,2810,25888,25571,3474,5569,0,11308,4468,0,20064,4657,0,7275,1688,1471,5874,0,0,0,1338,0,8087,0,0,2435,0,13616,0,0
16645,0,0,0,23815,12066,18105,15034,7128,3178,0,7573,21387,0,4844,18452,1821,0,32111,0,0,1370,0,0,0,0,2206,6048,0,0,8801,0
0,0,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,0,0,7746,2784,0,0,0,0,2249,0
0,15591,30107,7623,12006,1454,5347,5915,4132,12890,0,16833,3718,0,3714,0,8342,6057,0,22027,0,0,5664,0,0,2768,13597,17383,9938,22326,0,10861
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,2219,0,0,0,1292,2408,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3371,7286,0,0,0,0,0,0,0,22948,0,0,0,0,2099,0,0,6618,10721,14627,0,0,0,0,7568,4915,3699,0,0,0
0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,4988,7421,0,0,0,1227,0,0,2074,1655,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13312,22890,81612,238875,10902,16989,60245,26855,228937,7457,10793,321978,5211,67194,107160,37476,55440,26861,0,148324,95611,256705,5942,10283,129510,97244,110631,71934,54002,42849,186458,4166
0,33000,0,0,9582,9357,0,0,0,0,7016,0,6977,0,969,0,5684,0,0,0,14285,1232,6721,3771,0,0,1134,0,0,0,0,8435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,0,1328,0,0,4542,0,0,0,6760,0,8075,5873,0,0,0,0,0,0,0,0,0,0,0,0,1909,0,0,0,0,0,0
0,0,0,15010,0,0,6583,0,0,0,0,0,0,0,2356,2995,0,3252,0,13000,16160,2505,0,2166,0,0,2407,4390,0,0,11160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0
0,0,0,0,0,620,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0
1056,27509,12146,8403,0,2021,1541,11509,4273,13784,7017,4037,5101,2621,10623,4135,5071,2161,9848,0,0,11651,2866,0,10207,2929,0,0,0,0,15703,2982
0,3399,0,0,0,0,10266,24755,36079,11567,0,3220,0,0,18505,0,0,2924,0,9133,91950,3767,11847,21339,26542,6622,36280,3610,0,0,57331,0
0,446288,0,575654,126180,0,415772,0,432695,0,0,24500,98448,80317,0,0,0,0,0,362576,0,0,2334,0,0,56377,0,51612,136881,0,0,217249
50682,42914,181344,181576,0,136029,0,9578,0,249086,246816,178286,0,205465,632177,239735,360608,255519,40252,32776,144325,445753,234646,0,627240,319282,164237,261129,0,46362,729453,36695
0,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,8258,0,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0
95809,70245,507911,36990,58883,11048,100467,297544,14134,0,0,613972,0,0,2832,51936,0,4891,109787,119278,283179,74019,0,0,147406,0,9153,0,25124,257758,55181,0
0,0,0,2665,0,0,4154,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,1422,0,0,2532,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1677,2460,0,0,2234,0,0,0,0,3942,0,0,0,0,0,0,1458,0,7087,909,0,0,0,0,2530
0,0,0,0,0,0,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,5581,0,0,1860,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14866,0,0,0,42192,0,0,0,27494,0,0,14605,0,0,0,0,0,0,101763,95553,0,0,0,0,0,0,0,0,0,0
0,1614,0,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11911,0,0,0,0
0,133495,0,42232,0,0,0,0,0,61559,0,0,7935,0,0,0,15674,139893,0,0,192893,0,0,0,0,0,22038,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15030,0,0,0,0,0,0,0,0,0,0
0,8122,2640,5339,0,2159,2357,0,2485,5066,1886,6630,5127,0,0,2352,0,4703,3136,0,2339,0,0,0,3177,0,0,0,0,4352,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5182,0,3333,0,0,0,0,0,0,0,0,3949,0,0,0,0,0,0,0,0,0,0,0,4906,0,3791,1400,0,4550,2283
