,570_T2,571_T2,572_T2,573_T2,574_T2,575_T2,576_T2,577_T2,578_T2,580_T2,581_T2,582_T2,583_T2,584_T2,585_T2,586_T2,588_T2,589_T2,590_T2,591_T2,592_T2,593_T2,594_T2,595_T2,596_T2,597_T2,598_T2,599_T2,600_T2,601_T2,602_T2,603_T2,570_T5,571_T5,572_T5,573_T5,574_T5,575_T5,576_T5,577_T5,578_T5,580_T5,581_T5,582_T5,583_T5,584_T5,585_T5,586_T5,588_T5,589_T5,590_T5,591_T5,592_T5,593_T5,594_T5,595_T5,596_T5,597_T5,598_T5,599_T5,600_T5,601_T5,602_T5,603_T5
26077,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,6.058129891,-1.47666562,6.253482876,-1.433267303,5.498831566,-1.573596909,-1.553095334,-1.540074153,5.924830925,-1.63720623,4.387561688,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.638647546,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26079,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,5.482551207,5.779415283,6.024609504,6.064749205,-1.445907806,-1.433267303,-1.579733147,-1.573596909,5.368010924,6.280567204,-1.73604326,-1.63720623,5.734994016,6.035540992,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,5.961395621,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,6.659629652,-1.401341112
26081,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,5.46043163,-1.264098419,5.385258445,-1.109369634,-1.401341112
26084,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,5.027922006,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,5.334457623,5.719277179,4.554591954,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26086,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,5.543407768,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,5.394435955,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,7.197356914,-1.175300967,-1.289860689,-1.159301768,-1.319760603,5.789431335,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,6.829396935,-1.147305082,-0.758122024,5.486290686,-1.291717891,-1.251780258,-1.501884982,-1.245910009,4.890370844,5.494656479,-1.988021286,-1.246204902,-1.267727629,5.104118285,5.26475174,4.445656147,-1.109369634,-1.401341112
26087,-1.396168242,9.246414492,-1.461383053,-1.694964531,-1.234701535,-1.403265256,6.885886248,5.189947445,-1.280469266,7.231121689,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,9.294246541,8.610925742,8.114097914,8.495499719,7.76737688,8.318310648,8.444339733,8.224993481,7.55370336,6.22383594,7.732352896,7.929422937,7.889352921,7.875133721,6.160612102,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,8.470810199,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26090,5.533466574,-1.432958338,-1.461383053,7.72657131,-1.234701535,6.734471684,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,8.595038504,7.68214614,-1.105698796,7.313641232,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,5.557476725,-1.319760603,-1.101901867,-0.845977339,-0.917760763,8.156309661,-1.134309991,-1.279846504,8.1814157,-0.746658736,7.278371742,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,5.552862727,6.38381591,-1.245910009,-1.401786954,-1.462698598,-1.988021286,8.429555888,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26096,-1.396168242,-1.432958338,-1.461383053,6.112962659,-1.234701535,7.346731206,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,8.867423168,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,8.930450705,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26097,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,4.295816559,5.614812601,-1.670544381,-1.78635712,-1.47666562,-1.445907806,5.317907572,-1.579733147,-1.573596909,3.801413171,-1.540074153,-1.73604326,-1.63720623,-1.53252932,5.973261338,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,5.123080152,-1.109369634,-1.401341112
26098,-1.396168242,6.95486703,-1.461383053,6.796090488,6.671276789,-1.403265256,-1.099959143,-1.713612575,6.953308235,-1.202343544,-1.16746645,-1.038308245,7.170131632,-1.105698796,7.210736978,-1.113654966,7.048022364,-1.618668302,5.943568317,-1.670544381,-1.78635712,6.099791979,-1.445907806,-1.433267303,5.849448473,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,6.988688951,-1.630984894,7.468107423,6.880002596,7.896921347,7.82197616,6.91232694,6.991662604,-0.845977339,7.571418431,7.317704133,-1.134309991,7.976185448,6.873760325,-0.746658736,-1.654642512,-1.28730708,7.713196399,-0.758122024,7.537188904,6.995230439,7.697154627,7.784947699,7.420011905,7.570736797,7.327001228,7.152269484,7.972999729,7.998561946,-1.601453449,7.726966978,-2.07265407,7.340716198,8.070287227
26100,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,7.233140906,6.913256849,-1.280469266,7.876031378,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,6.600012981,6.207912615,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,8.457605854,-1.279846504,-0.880188036,-0.746658736,8.276270513,7.933005199,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,6.839231878,-1.246204902,-1.267727629,7.638686988,-1.264098419,6.613545765,-1.109369634,-1.401341112
26102,-1.396168242,6.977665945,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,6.501787005,-1.114843834,7.079418748,5.841378365,-1.670544381,-1.78635712,-1.47666562,6.508514781,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,5.999702437,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,4.642253641,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26103,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,5.746017701,-1.280469266,-1.202343544,7.625058304,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,6.777751782,6.060281238,-1.445907806,-1.433267303,-1.579733147,-1.573596909,6.794399743,7.115133861,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,6.507128399,7.50599555,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,5.853157713,-1.264098419,6.642292973,-1.109369634,-1.401341112
26111,5.990224977,6.069741755,-1.461383053,-1.694964531,-1.234701535,5.216574572,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,6.348827043,6.415550423,7.097816584,6.667886817,5.990577738,6.485889345,7.328757734,6.340460559,6.178922666,5.681288299,6.173915439,6.580524144,7.272190659,7.372888056,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,6.53815337,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26118,6.465024778,10.01813255,-1.461383053,7.323261272,-1.234701535,6.360085313,8.711196824,8.335428834,-1.280469266,10.17803616,8.687248799,-1.038308245,-1.095789284,-1.105698796,-1.181044406,6.766320695,10.94137705,9.638257998,9.490834006,9.283705398,9.428401238,9.339589238,10.04434266,9.586849217,9.011616489,9.146812956,9.410542239,9.855295881,9.233943651,9.724041805,8.867117807,8.697260688,7.083587622,5.336503185,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,6.904432649,-1.28730708,-1.147305082,-0.758122024,-1.095191998,6.972545422,-1.251780258,-1.501884982,9.496385354,5.804559017,6.013091592,7.826841838,5.702658816,5.240717463,7.03210195,-1.264098419,6.084072531,5.757622261,-1.401341112
26120,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,6.126239118,-1.433267303,-1.579733147,6.74121572,-1.553095334,-1.540074153,4.506825157,5.722434332,4.759898101,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26121,5.619409004,7.050520204,7.29133831,7.049597192,6.715517341,7.57971628,8.026547434,6.94256878,-1.280469266,8.578002853,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,4.999385698,6.571436762,5.552556371,-1.433267303,7.67009488,7.252731356,7.951309421,7.866438009,8.131038795,8.196769698,6.973604697,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,6.728957738,-1.251780258,-1.501884982,9.045576288,-1.401786954,-1.462698598,5.465455936,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26122,-1.396168242,-1.432958338,5.34617508,-1.694964531,-1.234701535,5.869922837,6.389015637,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,6.214444916,-1.722804201,6.216387238,5.347692393,-1.47666562,5.998247583,5.441614581,5.800900929,6.438840587,5.306565259,-1.540074153,5.504662881,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.116423289,5.331072133,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26123,6.698218665,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,6.868650052,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,6.538886232,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,6.38537258,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,6.197049525,-1.401341112
26126,6.896379036,-1.432958338,-1.461383053,7.772139745,-1.234701535,7.598045634,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,9.603503852,8.773055188,-1.105698796,8.060989305,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,8.484395783,-1.289860689,8.342707021,-1.319760603,7.930761075,-0.845977339,-0.917760763,9.469362633,-1.134309991,-1.279846504,9.658011977,8.804871918,8.727453169,-1.28730708,-1.147305082,-0.758122024,-1.095191998,5.500443825,8.715417484,8.505928353,-1.245910009,-1.401786954,-1.462698598,-1.988021286,9.220645147,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,7.870197781
26130,-1.396168242,8.181622355,6.502058694,6.911805805,7.165758279,6.267503983,6.758742505,5.750206527,-1.280469266,6.259802085,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,7.878957573,7.403567378,5.601269362,7.17794542,5.759535467,7.40464086,7.106812505,6.886205142,-1.579733147,-1.573596909,-1.553095334,5.660958357,-1.73604326,-1.63720623,-1.53252932,-1.630984894,7.145733979,6.691532256,6.591746534,7.174194961,-1.319760603,-1.101901867,6.010817344,-0.917760763,5.475339536,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,6.137660038,-0.758122024,-1.095191998,6.69172777,6.615495119,-1.501884982,6.948636392,-1.401786954,-1.462698598,-1.988021286,6.41708583,6.628066121,-1.601453449,-1.264098419,-2.07265407,6.726332925,6.824962244
26131,7.482360507,-1.432958338,-1.461383053,-1.694964531,-1.234701535,6.979171756,7.086587604,6.847209805,6.451225603,6.442213777,-1.16746645,-1.038308245,-1.095789284,-1.105698796,7.255372324,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,5.68666776,5.820981479,6.027135424,5.603313502,-1.579733147,-1.573596909,5.505574581,-1.540074153,5.286784809,-1.63720623,-1.53252932,-1.630984894,6.678727219,6.834614689,-1.289860689,-1.159301768,-1.319760603,-1.101901867,7.804667771,8.086264969,6.149355533,-1.134309991,-1.279846504,-0.880188036,7.869159119,6.168979365,-1.28730708,-1.147305082,-0.758122024,7.530921208,-1.291717891,6.674335619,6.155069552,6.448861673,6.907216744,-1.462698598,5.905762095,7.265127293,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26133,-1.396168242,5.784833046,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,6.140987717,-1.280469266,7.44405771,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,6.541953047,-1.114843834,-1.618668302,4.879794202,6.162711265,-1.78635712,7.422544151,6.777698361,5.000317419,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,6.49938947,-1.53252932,-1.630984894,6.068047192,-1.175300967,-1.289860689,5.837036127,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,5.491064794,7.786195637,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26134,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,7.977843501,8.816238427,-1.280469266,9.969806212,9.419633355,-1.038308245,-1.095789284,7.96212932,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,6.387432908,7.597961611,-1.445907806,-1.433267303,-1.579733147,-1.573596909,7.167373293,7.575855889,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,10.0291248,-1.279846504,-0.880188036,-0.746658736,9.285543421,9.847880446,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,7.255312982,-1.246204902,-1.267727629,9.855886686,-1.264098419,8.856571349,-1.109369634,-1.401341112
26138,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,7.357338823,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26144,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,7.131975331,7.687303314,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,6.922266447,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.325082572,-1.264098419,6.580638955,-1.109369634,-1.401341112
26147,8.424063228,7.248443645,8.464595105,7.070198077,8.686301235,8.333296039,9.11668005,7.603787808,8.637658495,8.762664463,8.871670998,8.956701355,8.358896442,8.874863712,8.999778097,8.806101021,7.903104978,7.211217556,7.048977177,6.970412961,6.637871296,7.612491416,7.327280902,7.350382949,7.618884298,7.476067041,7.2679552,7.193435229,7.213402516,6.906932038,7.110213288,7.21151348,8.764766462,8.310589592,8.54299499,9.150777174,8.28276323,8.631814382,9.794507353,9.485556364,7.08717607,8.963787464,7.935057925,9.479028309,9.578857891,7.906168413,8.595478949,8.597575464,9.664335211,8.801639306,8.354662623,8.357768795,8.01393632,10.06800274,8.282032433,7.986976856,7.011645531,8.201954204,8.372996095,7.581707312,7.813295062,6.663007044,8.531346702,8.071774752
26153,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,7.30330881,7.261403925,-1.280469266,8.998598815,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,7.520540829,7.373261391,-1.670544381,7.631863368,7.998926246,7.296006854,-1.433267303,7.489029814,6.022475732,6.107058094,-1.540074153,-1.73604326,-1.63720623,-1.53252932,6.873882406,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,8.692671802,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26154,-1.396168242,8.401208709,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,8.811748273,6.508312037,6.125681617,8.221150407,-1.78635712,6.426572768,8.018979901,8.108141624,7.265900112,8.242096977,7.975825254,8.477728504,7.929956047,7.777248679,8.01818479,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,8.690562778,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
26157,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,6.549855051,-1.280469266,7.304337137,7.710580478,-1.038308245,-1.095789284,6.398755516,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,6.160230012,-1.445907806,-1.433267303,-1.579733147,-1.573596909,7.093959084,7.453819512,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,7.7452316,7.279025652,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,6.276961931,-1.246204902,-1.267727629,7.686217694,-1.264098419,7.032095265,-1.109369634,-1.401341112
26158,5.783505636,4.695365523,-1.461383053,-1.694964531,5.997372535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,5.173489247,4.846672499,-1.670544381,4.406321976,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,3.939121861,3.900169693,-1.53252932,4.908020978,-1.087183182,5.907978622,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,5.535537369,-1.245910009,-1.401786954,-1.462698598,-1.988021286,5.232470156,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
