,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
7a82038a2a87643382fdc201dacb1009,92.1557004807989,1.19611690653538,1.19611690653538,1.77091136733355,0.675424489671873,0.499406110707574,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9882708
34593bd017efc5340d8a2d64671c3efc,29.4609614944889,1.17114138782151,1.17114138782151,2.89562644509488,0.404451820712369,0.685880500042061,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
5316280028c25084443f731768aa5707,44.3420870786663,1.164764955479,1.164764955479,2.38996194262505,0.487357114230724,0.626005279485462,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9839522
54843b106b5061dc17ca8f371d357b44,325.836747985883,1.14169463948119,1.14169463948119,0.866944609049242,1.31691762952798,0.187866236423549,0.902801636146497,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9933592
9477eb2dee9e9d0bf0c8ae04c5ab9260,32.5837629079731,-1.11680954107261,1.11680954107261,2.89601616133693,-0.385636501612975,0.699765896007298,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999995
646c18c31a1f6154773b7b8e64b5c658,239.038679448953,1.115345977885,1.115345977885,0.917420841732373,1.21574083250483,0.224083664245123,0.92301128367634,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9845171
a2c4afd5213886bde2df4b720b55f0b1,26.9333755150432,-1.09642278820237,1.09642278820237,2.89686470180828,-0.378486018873427,0.705069578000736,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999991
0cc8dadc34650e1d79815b5f3fab5efe,68.0496337818645,1.0854619221278,1.0854619221278,2.89343023246287,0.375147086648039,0.707551079833099,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999995
932dcd7db9a5a0a103ad457d0b156708,33.1054120149101,1.03419966034539,1.03419966034539,2.89512829338839,0.357220667114198,0.72092661512057,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999997
52d40ef8233eeae14230f3a6bca894f2,41.9713727788649,0.999699544835034,0.999699544835034,2.89441322872769,0.3453893642113,0.72980167191843,0.993163840265996,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9146443
cb74f8bb7e9d69867067f18ae8850d0e,50.4793054028545,0.991718921379482,0.991718921379482,2.89396932528129,0.342684669362586,0.731835697226403,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999996
66bbba590630ffe63f0c083472189619,33.0613022780092,0.986747829632616,0.986747829632616,2.87689281576043,0.342990821287096,0.731605365341154,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
dda8981fb4ba1813e13b6e63a8e26cd8,69.4880421146016,0.973168344193407,0.973168344193407,2.01087866422028,0.483951797544559,0.628420078583373,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
e305ca72b43b91c7a701c947a71ef4b7,166.547175362677,0.95551719318734,0.95551719318734,1.27808228154202,0.747617901434718,0.45469066382806,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9882233
8c7e26b63087ee256be111b0093d6f3e,12.2195960657689,0.94898720834295,0.94898720834295,2.90068635981267,0.327159537649647,0.743547222640056,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.999957
ff3c4e848cb548750221af3deb5389dc,213.205794872196,0.935813076131558,0.935813076131558,1.09680622382563,0.853216416722611,0.393539301093553,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9948323
