,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo209869,29.0525440119155,-0.849984994932128,0.849984994932128,0.706685774453884,-1.20277643283393,0.229062847032492,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo373534,9.8966025922406,0.848962283979523,0.848962283979523,0.545388956377401,1.5566180320528,0.119561200001526,0.720144257689998,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo358964,2.40716205787303,-0.846783034059243,0.846783034059243,1.01738354163422,-0.832314460974137,0.40523147020951,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo513395,2.34300972097825,-0.846157668423731,0.846157668423731,2.14844309872941,-0.393846906592104,0.693694071018242,0.967141941336636,Bacteria,Tenericutes,Mollicutes,"O_RF39,F_NA,G_NA",RF39,NA,NA,NA,NA
denovo246364,4.68322739474791,0.840513604763433,0.840513604763433,0.798419749877461,1.05272145997445,0.292468670217582,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo424827,12.3088381310757,-0.837702686087532,0.837702686087532,0.754525879094045,-1.11023718244543,0.266896834151867,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo251708,3.95643311512495,-0.834142711886877,0.834142711886877,1.08818586706948,-0.766544335053028,0.443352482417345,0.903830488719039,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo433487,5.02967810312414,-0.830441344656665,0.830441344656665,0.745576213004304,-1.11382489163703,0.265354316143969,0.880252682416603,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo246053,3.65145772902532,0.822013177640394,0.822013177640394,0.768457991417358,1.06969175520481,0.284758078700433,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo131298,7.53643089517922,0.817388260104798,0.817388260104798,0.848367557993486,0.963483636783615,0.335304871970583,0.888476819082392,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo395950,2.33135688355163,-0.81175640361252,0.81175640361252,0.755633337088473,-1.0742728831159,0.282700394927614,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo105484,15.1120965842605,0.810528626945536,0.810528626945536,0.962331526771184,0.842255090265018,0.399645183200179,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo62644,58.4464958644817,-0.803718192835469,0.803718192835469,0.319114670469654,-2.51858741452595,0.011782663223073,0.293257395774254,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo203675,2.7905088514751,0.801657371191642,0.801657371191642,0.7523700170856,1.06550946075305,0.286645446628837,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo365702,13.3477222096346,-0.799855565000494,0.799855565000494,0.79319389965418,-1.00839853325803,0.313263176800298,0.880806923890378,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo339261,6.3886727109633,-0.795531394439066,0.795531394439066,0.667180683979229,-1.19237773745835,0.233113165531611,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo86443,2.56492750414913,-0.79190692745949,0.79190692745949,0.797983330059407,-0.992385301332717,0.321009606376518,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo19478,3.9787775402969,-0.789997824280016,0.789997824280016,0.978393629973608,-0.807443752778037,0.419410868084709,0.897592685837338,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo101287,12.2949822970323,-0.782532905346295,0.782532905346295,0.740436446815,-1.05685357428362,0.290578419283633,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo120822,3.27250061542048,-0.781235295429055,0.781235295429055,0.956378168465217,-0.816868599879032,0.414003523863092,0.897592685837338,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo100438,11.1650069438253,-0.77921727826823,0.77921727826823,0.729802932263692,-1.06770916341932,0.285651723682974,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo169541,2.71993404887397,-0.778524448511188,0.778524448511188,0.692209126796519,-1.12469544011089,0.260718114639237,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo256810,22.0092195776551,0.777218632557166,0.777218632557166,0.571787660501536,1.35927842842121,0.17405837697437,0.806670547081216,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo31347,10.0061308048665,-0.775633058841254,0.775633058841254,0.750077630719004,-1.03407037761912,0.301103263335197,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo336301,29.8245661400291,-0.775195716941325,0.775195716941325,0.790311778955024,-0.980873292773536,0.326655229230745,0.888108471410172,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo481207,4.20284159948647,-0.773694769774556,0.773694769774556,0.826259088184252,-0.936382765210839,0.349076148399839,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo343896,3.06066759464901,-0.76824522661355,0.76824522661355,0.78715512505413,-0.975976909965135,0.329075906817162,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo212295,7.64035995896346,0.767315743675145,0.767315743675145,0.680187475234723,1.12809449102302,0.259280015475116,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo523744,117.160790099631,0.766373730717577,0.766373730717577,1.61080888419629,0.475769495833118,0.634238604052648,0.954235149708584,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Allobaculum",Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA,NA
denovo88672,6.36452551407793,0.765671644318158,0.765671644318158,0.788568071714615,0.97096455180252,0.331565931083888,0.888476819082392,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo225134,27.2256906654105,-0.765334037202526,0.765334037202526,0.699286043758322,-1.09445061006685,0.273757397629397,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo455710,2.97098501474354,-0.761587514656488,0.761587514656488,0.704169528722214,-1.0815400036387,0.279456976027066,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo350575,4.38025788777021,0.760735430088999,0.760735430088999,0.915261776173456,0.831167049572961,0.405879266329438,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo393470,3.25667027672242,-0.75957981048117,0.75957981048117,0.661103432811646,-1.14895759541092,0.25057346646012,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo573775,30.0404498731405,-0.757878740452805,0.757878740452805,0.838408818053166,-0.903948913863578,0.366022490637252,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo152155,2.51349046711495,-0.748318849467373,0.748318849467373,0.823061560647974,-0.909189403619144,0.363250156587878,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo277569,4.83429301299932,-0.747521487376449,0.747521487376449,0.965853911313909,-0.773948812154781,0.438961062329641,0.903830488719039,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo228890,61.1654179390055,-0.7465947989389,0.7465947989389,0.591347458028261,-1.2625315096953,0.206757595425661,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo296492,5.42067810470349,0.745379914099311,0.745379914099311,1.75517509713602,0.424675529703888,0.67107322461568,0.95949192966327,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo442683,91.4661350298777,-0.741894945977389,0.741894945977389,0.651984225472019,-1.13790321451455,0.255160898861025,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo437020,3.6887084525139,-0.737050629368825,0.737050629368825,0.748449233218808,-0.984770371397187,0.324736877295115,0.888108471410172,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo571826,2.7945009463207,0.734790482279078,0.734790482279078,0.724847426743079,1.01371744613991,0.310717596903687,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo411661,60.6446654108805,-0.734062258138732,0.734062258138732,0.70968030649732,-1.03435624663414,0.300969650840946,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo530646,3.53906962231611,0.731944665504926,0.731944665504926,0.739486296470974,0.989801527084357,0.322271138283281,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo79735,3.03688429379284,0.727546200194694,0.727546200194694,0.82707575023127,0.879660901666207,0.379043036004169,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo29679,62.8154765434619,-0.727504098071421,0.727504098071421,0.75535570922032,-0.963127820695699,0.335483381801318,0.888476819082392,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo335954,16.4243075873741,-0.727451331751598,0.727451331751598,0.945393527326175,-0.769469338137975,0.441614740040878,0.903830488719039,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo180703,3.22426542360294,-0.720203025441369,0.720203025441369,0.632226366139896,-1.13915373355689,0.25463903899208,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo359551,5.97284697610768,0.71746054180167,0.71746054180167,0.62177697243937,1.15388728371029,0.248546383243232,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo533880,11.096958674817,0.711787251686051,0.711787251686051,0.662350096042477,1.07463901030431,0.282536379312096,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo574308,3.17696305336902,-0.711318064149343,0.711318064149343,0.727267103418257,-0.978069901424179,0.328039752969768,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo185992,3.16528167284723,0.709443581361533,0.709443581361533,0.696463136719975,1.0186376621492,0.308375017331783,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo276096,11.095152529081,0.709072028030955,0.709072028030955,0.681978878286716,1.03972725638117,0.298466633685101,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo191797,4.18693186928396,0.706664141630573,0.706664141630573,0.722613289237042,0.977928516062432,0.328109680305755,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo76817,2.67650542825631,0.704972475679655,0.704972475679655,0.75442784079822,0.934446526965072,0.350073607024499,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo160105,3.93788212920162,0.701487508791303,0.701487508791303,0.758158937357108,0.925251255675547,0.354835227525531,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo485020,14.3730915618566,0.693155342415909,0.693155342415909,0.627141803395376,1.10526094523301,0.269046535475114,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo591195,52.4026645393545,0.69278185298221,0.69278185298221,0.856628559363653,0.808730744976379,0.418670039500493,0.897592685837338,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo255803,13.4865189516205,-0.691538544099182,0.691538544099182,1.27842375384755,-0.540930612418553,0.588555409926467,0.936615825349278,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo49754,16.7833941879376,0.689403485553131,0.689403485553131,0.595318362019631,1.15804169589917,0.24684702124437,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo262276,11.1929836448527,-0.6876206392029,0.6876206392029,0.551345674298006,-1.24716792251686,0.212335932042383,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_NA,G_NA",Bacteroidales,NA,NA,NA,NA
denovo59792,2.72348203392006,-0.687352689459078,0.687352689459078,0.778211386565426,-0.883246764728867,0.377102959736316,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo272917,3.41508816229574,0.675521268715852,0.675521268715852,0.771858122511025,0.875188391511942,0.381471408448864,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo343130,865.611791056299,0.674660286693314,0.674660286693314,0.63349850473559,1.06497534193061,0.286887088386779,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo557919,31.8821271229918,-0.672381138996064,0.672381138996064,0.784869480060182,-0.85667892060793,0.391622356140507,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo157366,4.86843524692622,0.667177179392256,0.667177179392256,0.645449789878846,1.03366240078487,0.301294016294955,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo538911,13.8232965283487,-0.667158389407677,0.667158389407677,0.790380034440179,-0.844098231656649,0.398614515793981,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo35841,3.38777043117178,0.667149785972553,0.667149785972553,0.826221116770479,0.807471235521428,0.419395040201582,0.897592685837338,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo115474,3.00882645285924,0.666767613701296,0.666767613701296,0.835095938202726,0.798432351540707,0.424619635603926,0.900140047715578,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_NA",Erysipelotrichales,Erysipelotrichaceae,NA,NA,NA
denovo31376,4.93500132783168,0.665865144213132,0.665865144213132,0.765224533314909,0.870156555656471,0.384214854111477,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo168695,3.79125683534012,0.664369701528462,0.664369701528462,0.899347273002826,0.738724318705278,0.460074415659168,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo320783,9.33139270977413,-0.663885988361834,0.663885988361834,0.742458349047414,-0.894172702365877,0.371229495209214,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo520443,91.753149043025,0.663228348243077,0.663228348243077,0.759607617495456,0.873119664636649,0.382597856489104,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo258907,4.73946691174357,-0.661774985655766,0.661774985655766,0.537939905715252,-1.23020244199185,0.218621305667433,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo566330,2.93761022458486,0.661396559231029,0.661396559231029,0.83286056808641,0.794126393509854,0.427121853750996,0.901679210720519,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo218551,113.95694385463,-0.65850269979058,0.65850269979058,0.725566137568257,-0.907570882507774,0.364104983924596,0.897206799254548,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo175851,21.6704779805314,-0.657805023666629,0.657805023666629,0.405316946424468,-1.62293984860367,0.104602264043394,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo137793,3.44367313608155,-0.657228640287322,0.657228640287322,0.8407341950278,-0.781731781785787,0.434372219650331,0.903830488719039,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo43901,60.36003352511,-0.656500867993042,0.656500867993042,0.752878063230419,-0.871988307344425,0.383214756367976,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo376949,3.84292663606619,-0.649127306644269,0.649127306644269,1.02862791471631,-0.631061336521571,0.528000420109372,0.931352841286217,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo76565,5.30781328755075,0.646208902675811,0.646208902675811,0.690907682869906,0.935304265240727,0.349631517832622,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo87239,21.2700173750614,-0.645909989135633,0.645909989135633,0.632537599874314,-1.02114086066026,0.307187706524991,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo127667,2.22111778904612,0.645097658659046,0.645097658659046,0.935680062953715,0.689442560764445,0.490544807841314,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo202500,3.90414924200917,-0.642441196096624,0.642441196096624,0.969664032452312,-0.662539987661365,0.507625216367638,0.928711202313981,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo425020,2.72560847185502,-0.640568321909379,0.640568321909379,0.769754481380871,-0.832172254145577,0.405311722610547,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo473072,6.45407363607898,-0.639970417650627,0.639970417650627,0.562701745123474,-1.13731727899688,0.255405673968475,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo111091,5.93891630221943,0.638473765398371,0.638473765398371,1.3112033713051,0.486937251208306,0.626302799343933,0.950057519546552,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo381026,4.36696647398304,-0.635228441625149,0.635228441625149,0.976804008487251,-0.65031309874425,0.515489997712968,0.928711202313981,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo17577,2.95696416737561,-0.634865584407907,0.634865584407907,1.99615752832306,-0.318043829407214,0.750451690569927,0.977705182835815,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo260220,5.22577448333821,-0.632286513744313,0.632286513744313,0.703227534164285,-0.899120815136629,0.368588312037567,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo15351,5.33110401271848,-0.629822033773506,0.629822033773506,0.950203817060713,-0.66282835583817,0.50744049075576,0.928711202313981,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo541190,5.11397975229288,-0.62548053719336,0.62548053719336,0.723250143096877,-0.864819099122638,0.387138086607735,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo32938,4.62853500329631,-0.621915187216136,0.621915187216136,0.646178515566051,-0.96245104446306,0.335823083403166,0.888476819082392,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo376577,3.61852230580758,-0.618604966491989,0.618604966491989,0.801946846101247,-0.771379012835334,0.440482311143602,0.903830488719039,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo151258,2.85682729168451,0.611082654495132,0.611082654495132,0.775512743144412,0.787972421984225,0.43071283726382,0.901679210720519,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo473189,3.97143699668707,0.609346806535479,0.609346806535479,0.806247490470788,0.755781337290943,0.449780307937851,0.910398695585047,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Prevotellaceae,G_Prevotella",Bacteroidales,Prevotellaceae,Prevotella,NA,NA
denovo367709,3.94232203108799,-0.607794269866236,0.607794269866236,1.00972042573574,-0.601943126408842,0.547211995870889,0.935972129202891,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo411619,4.61498009014377,-0.607358766792109,0.607358766792109,0.650122769857334,-0.934221650051406,0.350189570091763,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo140185,5.74572739055157,-0.606215067128153,0.606215067128153,0.584711226593674,-1.03677685591869,0.299839864085493,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo38373,12.9055274312324,-0.603037771501923,0.603037771501923,1.01806038934616,-0.592339882596961,0.55362301420773,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo409198,70.1950983708127,-0.601317947842337,0.601317947842337,0.829372315109703,-0.725027755191948,0.468435003277485,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo141893,23.7885525066601,-0.597890445994827,0.597890445994827,0.876945873916018,-0.681787170426991,0.495373537876171,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo63443,4.60977757235253,-0.595673374263849,0.595673374263849,0.561617223672381,-1.06063943404153,0.288853794259808,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo303903,11.5743648286028,-0.590111470123198,0.590111470123198,0.526410943540099,-1.12100912293866,0.26228397915125,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo180484,2.4046201982227,0.582537455398998,0.582537455398998,0.654411425680571,0.890170055929531,0.373374580636247,0.897206799254548,Bacteria,Actinobacteria,Coriobacteriia,"O_Coriobacteriales,F_Coriobacteriaceae,G_Adlercreutzia",Coriobacteriales,Coriobacteriaceae,Adlercreutzia,NA,NA
