,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo369586,4.49369699042798,0.419124895258202,0.419124895258202,1.12182398152356,0.373610211727675,0.708694335406302,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo350575,4.12696018944282,0.418058309794544,0.418058309794544,0.747730660501744,0.559102805165188,0.576091560417188,0.914734316842013,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo325137,16.3745979520448,-0.417173506790876,0.417173506790876,0.675161044234263,-0.617887406794946,0.536649560779651,0.903664646614594,Bacteria,Proteobacteria,Alphaproteobacteria,"O_RF32,F_NA,G_NA",RF32,NA,NA,NA,NA
denovo160105,3.84174312451333,0.416617285723683,0.416617285723683,0.641082252116552,0.649865573954369,0.515779057199443,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo442683,134.51176173462,0.414581511739591,0.414581511739591,0.683091451628447,0.606919484574511,0.543904346681325,0.903664646614594,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo204862,3.46082546647799,-0.414408908782238,0.414408908782238,0.608705111177434,-0.680804056303447,0.495995483072453,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo552562,9.4102966676061,-0.413357166508751,0.413357166508751,0.613030472691328,-0.67428486008865,0.500130227549596,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo101287,13.6873780176001,-0.411362593961916,0.411362593961916,0.611915025013753,-0.67225444244104,0.501421727185219,0.901116779067781,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo90339,151.328155278705,0.406737373199799,0.406737373199799,0.557804221436264,0.729175860577946,0.46589409530552,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo386404,9.10261188098481,-0.404790723302565,0.404790723302565,0.689414826992435,-0.587151171477498,0.557102182781017,0.909471604617189,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo137793,5.02395104162445,0.403458528649833,0.403458528649833,0.648998157010863,0.621663596870708,0.534163093276006,0.903664646614594,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo243976,46.944634715439,-0.399010868305207,0.399010868305207,0.874636903437556,-0.456201729811523,0.648244921634192,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo256090,5.58334971039298,0.396189188059619,0.396189188059619,0.546853288879188,0.724488992050565,0.468765582827082,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo32938,6.53532298003398,0.392448074733667,0.392448074733667,0.543806759138564,0.721668254648651,0.470498464071205,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo467799,25.5921985144424,-0.39011294657363,0.39011294657363,0.545347257176702,-0.715347774174699,0.474394175008903,0.887201270344409,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo484746,46.8607701862786,-0.389273955312232,0.389273955312232,0.614727958809964,-0.633245893135913,0.526573080473548,0.902696709383225,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo533880,10.5412699936579,0.389160165281302,0.389160165281302,0.60519493541997,0.643032752762955,0.520202847672393,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo366135,5.18780104254642,0.386425071463108,0.386425071463108,0.740200440446103,0.52205463594458,0.601632290351085,0.91772750096128,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo32019,9.66776865552815,0.384741464149722,0.384741464149722,0.646732646555169,0.594900328905696,0.551910097425339,0.907567008963439,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo592601,3.59603704624127,-0.381559276817948,0.381559276817948,0.573788816615016,-0.664982073141302,0.50606195925908,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo17589,5.37801256716365,0.381123308612014,0.381123308612014,1.06392018978011,0.358225468670526,0.72017458899964,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo242154,3.55583174186125,-0.379382630702426,0.379382630702426,0.596864584101031,-0.635625970795092,0.525020237934585,0.902696709383225,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo214314,5.84303967123087,0.378590624807883,0.378590624807883,0.577916715764256,0.655095473933856,0.5124062859713,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Prevotellaceae,G_Prevotella",Bacteroidales,Prevotellaceae,Prevotella,NA,NA
denovo489238,4.56753027994766,0.378425881175835,0.378425881175835,0.761822610806336,0.496737528931175,0.619374153918801,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo233462,4.12099556574918,-0.373543946668362,0.373543946668362,0.640188450436865,-0.583490605638786,0.559563079356759,0.909471604617189,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo471342,24.0967782881046,0.372460195404771,0.372460195404771,0.721367133927364,0.516325429711461,0.605627138212109,0.918423572233747,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo460483,7.99223175671814,-0.369034208386609,0.369034208386609,0.433380694912572,-0.851524335806088,0.394478150742004,0.837507458498408,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Christensenellaceae,G_NA",Clostridiales,Christensenellaceae,NA,NA,NA
denovo227,10.1478550281345,-0.366698687543919,0.366698687543919,1.00513719631018,-0.36482451240493,0.715242406141615,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo541046,3.9989318917762,-0.366228550774464,0.366228550774464,0.493637820118511,-0.74189726931081,0.458149580433016,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo414826,1679.33537433639,0.365606997242188,0.365606997242188,0.360185946114777,1.015050701411,0.310081659632687,0.760733671632191,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo591321,3.55276132548495,0.362860992633059,0.362860992633059,0.687367314516693,0.52789969055802,0.597568959501025,0.91772750096128,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo107728,3.48324328994179,0.362058223908868,0.362058223908868,0.660155566779593,0.548443794354534,0.583387212395721,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo336881,9.92940264793127,-0.360027074856493,0.360027074856493,0.512756587818972,-0.702140320396235,0.482591659339311,0.890938448011036,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Enterococcaceae,G_Enterococcus",Lactobacillales,Enterococcaceae,Enterococcus,NA,NA
denovo168695,3.60173814199778,0.35795585581438,0.35795585581438,0.847142859851829,0.422544853741657,0.672627368717734,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo593998,414.802611291754,-0.354020565291468,0.354020565291468,0.353628409753513,-1.00110894805717,0.316774139500479,0.767264762518466,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo324217,4.14144266637727,-0.352454264668082,0.352454264668082,0.80663417058398,-0.436944376423968,0.662151688034877,0.928129877339966,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo540876,3.79365946824126,-0.348634791952116,0.348634791952116,0.604379266507394,-0.576847703540224,0.564042341060818,0.909471604617189,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo423917,44.0830187632528,-0.346749815413355,0.346749815413355,0.675142540166793,-0.513594974074202,0.607535194187284,0.918792951209263,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo378420,3.47828172870294,-0.345316012647929,0.345316012647929,0.884109483410493,-0.390580600171663,0.696107267641989,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo335483,5.07712230112624,0.343273306601916,0.343273306601916,0.653242064814749,0.525491735899255,0.599241396734026,0.91772750096128,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo217383,584.182717427074,0.343228373843282,0.343228373843282,0.325458938928944,1.05459808531551,0.291609179850861,0.741615446206367,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo330446,124.00249989213,0.34287616428047,0.34287616428047,0.510038452995418,0.67225551772966,0.501421042752973,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo155111,572.115960283765,-0.338773831423311,0.338773831423311,0.429698781902128,-0.788398398347039,0.430463707379941,0.864058059904463,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo481207,4.79587847185893,-0.332259253127444,0.332259253127444,0.69611479399189,-0.477305260562118,0.633144765533992,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo376071,7.34169229001961,0.331640077481528,0.331640077481528,0.536946463022025,0.617640864258612,0.536812101234224,0.903664646614594,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo96132,214.692555085345,0.331168628068649,0.331168628068649,0.679958027710605,0.487042750541063,0.626228035556327,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo109014,3.72435056446458,0.330228754977111,0.330228754977111,0.727670098329781,0.453816579429447,0.649960849509765,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo514101,5.78623433401727,0.323840277904538,0.323840277904538,0.615928278712895,0.525775953299735,0.599043884087449,0.91772750096128,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo473072,7.22117347585645,-0.321417070318996,0.321417070318996,0.498855203205252,-0.644309347188968,0.519374855580212,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo431157,1066.73182483152,0.321405102290179,0.321405102290179,0.261974705836685,1.22685547546923,0.219876915784889,0.67584355234517,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo373534,8.67828778064383,0.32128199611974,0.32128199611974,0.481907342442989,0.666688319150789,0.504971241507956,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo446570,10.9122715361269,-0.319247840035914,0.319247840035914,0.912426269138473,-0.349888917969617,0.726422064188406,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo477925,3.80712924459993,0.317970183650331,0.317970183650331,0.55392034378279,0.574035937150951,0.565943482906083,0.909471604617189,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo283898,99.5040692336828,0.313172186850374,0.313172186850374,0.652013228478774,0.480315694792026,0.631002930508109,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo365307,9.93170524729509,-0.310589192598223,0.310589192598223,0.618739384934911,-0.501970943115081,0.615687960480995,0.923531940721492,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo325193,14.8917287238187,0.308805335548453,0.308805335548453,0.577630636577098,0.534606920052509,0.592921697457122,0.916786490185802,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo324725,7.19979100226173,0.305004169408026,0.305004169408026,0.545677842596557,0.558945490541988,0.576198922000115,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo417965,19.9091423215181,0.304422194694853,0.304422194694853,0.676210623406112,0.450188423780539,0.652574582629964,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo189220,547.797765710166,0.302980003287719,0.302980003287719,0.42863924681817,0.706841488586893,0.479664988644614,0.888506958831634,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo191581,42.6342476068857,-0.301911181989188,0.301911181989188,0.578864245598482,-0.521557833783714,0.601978228378216,0.91772750096128,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo433965,46.4845749981947,-0.297415969216634,0.297415969216634,0.844064251397021,-0.352361764787903,0.724566972789926,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo340110,15.7134796035426,0.288443990747998,0.288443990747998,1.16714493340261,0.24713639454107,0.804802668347733,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo66622,8.38615243365419,-0.283158100569426,0.283158100569426,0.545199605783279,-0.51936593050653,0.603505584871277,0.91772750096128,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo254466,15.6121360941677,0.281922450244605,0.281922450244605,1.16665818905448,0.241649570447955,0.809051708460739,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo104192,6.20308725344353,-0.277869938206271,0.277869938206271,0.576083904293949,-0.482342825645909,0.629562429452627,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo145195,14.7093786393605,-0.277313810362978,0.277313810362978,1.04746507241052,-0.264747548789192,0.791203945366561,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo142083,551.283819466128,0.275873282783622,0.275873282783622,0.266800891056864,1.03400435317446,0.301134128156245,0.742080530099319,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo541190,6.96432174031041,0.274935755332888,0.274935755332888,0.642280415738107,0.428061869233445,0.668606076990585,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo279880,6.72484471628178,0.274731394550972,0.274731394550972,0.503348385696222,0.545807640111865,0.585198170959042,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo353430,74.6910494744077,-0.273303407953578,0.273303407953578,0.784572529268813,-0.348346899436162,0.727579676113023,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo574308,4.39564307093496,0.273264916122452,0.273264916122452,0.60014816313331,0.455329088563338,0.648872502227382,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo43049,3.64925067541459,-0.271947590615026,0.271947590615026,0.712357255020338,-0.381757311655739,0.702641385196413,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo395963,3.98020650101929,0.270323073611299,0.270323073611299,0.648368755839018,0.416927976829311,0.676731089356741,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo292809,1259.83681206753,-0.269760580897055,0.269760580897055,0.597869158324173,-0.451203373081149,0.651842978796154,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo543060,5.78695837839049,-0.26718654870646,0.26718654870646,0.7573697753647,-0.352782164534887,0.724251755823845,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo411619,6.2802144806595,0.265474824453993,0.265474824453993,0.552254087392003,0.480711379987583,0.630721641976075,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo586296,5.29238683624549,-0.261731010495411,0.261731010495411,0.602017456919011,-0.434756513266062,0.663739173063851,0.928129877339966,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo450346,620.242707996781,0.259671445954763,0.259671445954763,0.480912688857874,0.539955488742582,0.58922772936595,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo426017,43.0285718701624,0.259113266925955,0.259113266925955,0.384569579531045,0.673774736009866,0.500454539072717,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo596434,82.8232994313366,-0.255560113191745,0.255560113191745,0.977597524596383,-0.261416489671715,0.79377134212048,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo391951,80.7598318458381,-0.252270328948341,0.252270328948341,0.436365507558408,-0.57811702478472,0.563185113645426,0.909471604617189,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo528043,15.8891035237482,0.249519350749114,0.249519350749114,0.451595606961067,0.552528295012014,0.580586454092913,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo407387,5.12502207186289,0.249099394380403,0.249099394380403,0.460453949018714,0.540986552317046,0.58851685174041,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo5599,6.47238173069079,0.24872430524468,0.24872430524468,0.637004687087323,0.390459144628843,0.696197060375601,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo428229,4.49349930716123,-0.246263513795155,0.246263513795155,0.704798401048643,-0.349409864478621,0.726781628680154,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo581985,12.8106623904053,-0.242583214237881,0.242583214237881,0.987707507260088,-0.245602278462791,0.805990125294206,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo320902,171.04919235331,-0.242246950506619,0.242246950506619,0.441882401489114,-0.548215882076912,0.583543678069297,0.914734316842013,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo80409,3.51991996946831,-0.24196456270303,0.24196456270303,1.03604645601663,-0.233546055100011,0.815337411316643,0.967593944792572,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo381619,8.00234897417837,-0.239956179752351,0.239956179752351,0.609428608879538,-0.393739605026946,0.693773297873198,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo307202,50.3003323348735,-0.238183831923862,0.238183831923862,0.441959506175913,-0.538926821565092,0.589937349267675,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo277723,6.22668173321139,0.23738414669982,0.23738414669982,0.568016238018766,0.417917888276949,0.676007153238784,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo343130,664.914384590111,-0.237168596606687,0.237168596606687,0.506384746229634,-0.468356518186148,0.639529657296204,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo230059,168.038197557505,-0.234992998874219,0.234992998874219,0.629639379987491,-0.37321839507384,0.708985906402669,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo131162,5.89225351720197,-0.232331551094255,0.232331551094255,0.608350311549293,-0.381904219794963,0.702532410167007,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo180703,4.64003228945109,0.227885980618152,0.227885980618152,0.593794634373432,0.383779117267733,0.701142167062039,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo59792,3.78728369458386,0.226897661221476,0.226897661221476,0.546470126405337,0.415205974229555,0.677991125740898,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo189205,150.070292832097,0.224484614302482,0.224484614302482,0.441506231026394,0.508451746605275,0.61113657089165,0.921714172492325,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo349586,4.71796379343112,0.222182073045007,0.222182073045007,0.718739048620955,0.309127594321344,0.757224469252002,0.93929866747664,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo362470,6.66211562320698,0.217151775922696,0.217151775922696,0.642998407359156,0.337717439790488,0.735576131101343,0.929967642307448,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo446831,4.07095256014561,-0.216316582749538,0.216316582749538,1.29989738730698,-0.166410506599821,0.867833906166789,0.979688070625824,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo77065,16.6849559582196,-0.214742349773677,0.214742349773677,0.599989913067665,-0.357909933311593,0.720410716792321,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo576720,4.90744995420737,0.214618463513817,0.214618463513817,0.824401353000133,0.26033249791838,0.79460730685225,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo487729,6.25668314395619,0.213771072959737,0.213771072959737,1.03512768029877,0.206516623048893,0.836387381283841,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo159171,5.29812143470095,-0.2120466894663,0.2120466894663,0.594388759948694,-0.3567474753133,0.721280860781785,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo106510,4.63341865510527,0.210637033204964,0.210637033204964,0.63842636662926,0.329931600909714,0.741451645147105,0.932303663146247,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
