OTUs,570.T1_RC9_01_33092,570.T2_RF5_01_33130,570.T3_BA1_01_33166,570.T4_BC9_01_33201,570.T5_BF5_01_33362,571.T1_RC10_01_33093,571.T2_RF6_01_33131,571.T3_BA2_01_33168,571.T4_BC10_01_33202,571.T5_BF6_01_33363,572.T1_RC11_01_33094,572.T2_RF7_01_33132,572.T3_BA3_01_33169,572.T4_BC11_01_33203,572.T5_BF7_01_33364,573.T1_RC12_01_33095,573.T2_RF8_01_33133,573.T3_BA4_01_33170,573.T4_BC12_01_33204,573.T5_BF8_01_33365,574.T1_RD1_01_33097,574.T2_RF9_01_33134,574.T3_BA5_01_33171,574.T4_BD1_01_33206,574.T5_BF9_01_33366,575.T1_RD2_01_33098,575.T2_RF10_01_33135,575.T3_BA6_01_33172,575.T4_BD2_01_33207,575.T5_BF10_01_33367,576.T1_RD3_01_33099,576.T2_RF11_01_33136,576.T3_BA7_01_33173,576.T4_BD3_01_33208,576.T5_BF11_01_33368,577.T1_RD4_01_33100,577.T2_RF12_01_33137,577.T3_BA8_01_33174,577.T4_BD4_01_33209,577.T5_BF12_01_33369,578.T1_RD5_01_33101,578.T2_RG1_01_33139,578.T3_BA9_01_33175,578.T4_BD5_01_33210,578.T5_BG1_01_33371,580.T1_RD6_01_33102,580.T2_RG2_01_33140,580.T3_BA10_01_33176,580.T4_BD6_01_33211,580.T5_BG2_01_33372,581.T1_RD7_01_33103,581.T2_RG3_01_33141,581.T3_BA11_01_33177,581.T4_BD7_01_33212,581.T5_BG3_01_33373,582.T1_RD8_01_33104,582.T2_RG4_01_33142,582.T3_BA12_01_33178,582.T4_BD8_01_33213,582.T5_BG4_01_33374,583.T1_RD9_01_33105,583.T2_RG5_01_33143,583.T3_BB1_01_33180,583.T4_BD9_01_33214,583.T5_BG5_01_33375,584.T1_RD10_01_33106,584.T2_RG6_01_33144,584.T3_BB2_01_33181,584.T4_BD10_01_33215,584.T5_BG6_01_33376,585.T1_RD11_01_33107,585.T2_RG7_01_33145,585.T3_BB3_01_33182,585.T4_BD11_01_33216,585.T5_BG7_01_33377,586.T1_RD12_01_33108,586.T2_RG8_01_33146,586.T3_BB4_01_33183,586.T4_BD12_01_33217,586.T5_BG8_01_33378,588.T1_RE1_01_33110,588.T2_RG9_01_33147,588.T3_BB5_01_33184,588.T4_BE1_01_33345,588.T5_BG9_01_33379,589.T1_RE2_01_33111,589.T2_RG10_01_33148,589.T3_BB6_01_33185,589.T4_BE2_01_33346,589.T5_BG10_01_33380,590.T1_RE3_01_33112,590.T2_RG11_01_33149,590.T3_BB7_01_33186,590.T4_BE3_01_33347,590.T5_BG11_01_33381,591.T1_RE4_01_33113,591.T2_RG12_01_33150,591.T3_BB8_01_33187,591.T4_BE4_01_33348,591.T5_BG12_01_33382,592.T1_RE5_01_33114,592.T2_RH1_01_33152,592.T3_BB9_01_33188,592.T4_BE5_01_33349,592.T5_BH1_01_33384,593.T1_RE6_01_33115,593.T2_RH2_01_33153,593.T3_BB10_01_33189,593.T4_BE6_01_33350,593.T5_BH2_01_33385,594.T1_RE7_01_33116,594.T2_RH3_01_33154,594.T3_BB11_01_33190,594.T4_BE7_01_33351,594.T5_BH3_01_33386,595.T1_RE8_01_33117,595.T2_RH4_01_33155,595.T3_BB12_01_33191,595.T4_BE8_01_33352,595.T5_BH4_01_33387,596.T1_RE9_01_33118,596.T2_RH5_01_33156,596.T3_BC1_01_33193,596.T4_BE9_01_33353,596.T5_BH5_01_33388,597.T1_RE10_01_33119,597.T2_RH6_01_33157,597.T3_BC2_01_33194,597.T4_BE11_01_33355,597.T5_BH6_01_33389,598.T1_RE11_01_33120,598.T2_RH7_01_33158,598.T3_BC3_01_33195,598.T4_BE10_01_33354,598.T5_BH7_01_33390,599.T1_RE12_01_33121,599.T2_RH8_01_33159,599.T3_BC4_01_33196,599.T4_BE12_01_33356,599.T5_BH8_01_33391,600.T1_RF1_01_33123,600.T2_RH9_01_33160,600.T3_BC5_01_33197,600.T4_BF1_01_33358,601.T1_RF2_01_33124,601.T2_RH10_01_33161,601.T3_BC6_01_33198,601.T4_BF2_01_33359,602.T1_RF3_01_33128,602.T2_RH11_01_33162,602.T3_BC7_01_33199,602.T4_BF3_01_33360,603.T1_RF4_01_33129,603.T2_RH12_01_33163,603.T3_BC8_01_33200,603.T4_BF4_01_33361
25966,91474,90271,57334,51313,94025,65542,80185,34219,78300,108380,87693,77564,61157,92843,37002,111322,99262,77274,64382,51678,116213,55771,65814,42990,35735,64683,83167,41732,67812,47458,85632,33533,55763,22605,29594,77819,34762,68661,44782,48378,66365,55464,75929,65802,65756,77942,70449,88548,74250,78497,96288,52700,102834,103737,83970,59621,37085,66026,58891,67349,78274,57262,54755,94418,64027,62449,59156,33545,68865,53018,56510,48100,38478,65093,73965,72110,65027,67399,77742,72877,44101,37965,58542,67325,39027,78450,84411,89073,112723,80542,118841,60480,65184,77142,79287,45375,45518,120188,84872,84539,93595,36543,101809,49219,84049,91664,58526,87248,78950,67443,67707,60098,68257,69258,92500,65016,78178,70087,64320,95798,96059,35935,81399,34200,73386,49714,43573,71871,58395,87293,48817,73119,126860,51336,72887,85373,55919,80817,106858,62246,104755,81574,61613,67098,84937,77140,66833,79383,76168,57552,22723,63032,58365,75884,87047,65624
25967,2034,2788,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,2895,0,0,0,3059,2797,1083,3172,0,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,8076,1434,0,0,2302,0,0,0,0,0,5793,0,3198,0,3891,3694,5605,2498,7624,3508,0,4119,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,1294,0,0,0,0,9928,0,0,0,4590,3172,0,4346,5843,0,3892,0,0,0,5923,0,0,4737,0,3500,0,0,0,0,5847,0,0,0,0,2252,0,0,0,0,12350,2269,3740,0,0,0,0,2785,0,0,0,2628,17024,0,0,0,0,0,0,0,0,0,0,0,2442,6955,0,0,3000,0,0,1962,0,0,0,0,0,10226,4070
25968,0,0,0,0,0,4280,0,0,0,0,0,0,0,2168,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,1850,0,0,0,0,3797,0,0,0,0,0,0,5595,0,1513,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5994,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0
25977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9664,0,0,0,2706,0,0,0,0,0,0,7374,0,0,0,3862,0,0,0,2358,0,0,0,0,0,0,0,0,0,0,0,0
25985,0,0,0,1833,0,0,6836,0,0,0,0,8843,3682,0,3924,15051,3422,0,0,0,0,0,0,0,6979,0,0,0,0,0,0,0,0,0,0,13935,0,33074,0,0,0,0,0,0,0,0,9472,0,1047,0,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,0,0,0,0,2880,0,0,0,0,0,2825,0,0,14738,0,0,1492,6317,0,0,0,0,0,0,0,3122,1988,2137,10567,15972,0,0,57281,1916,0,0,0,4448,0,0,0,0,0,0,0,0,0,0,0,2195,3639,0,0,0,0,0,0,0,3986,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0
25986,0,0,0,0,0,0,0,1324,3060,0,0,0,0,0,0,6319,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,2878,0,8923,4070,9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,2733,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,0,0,2429,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,0,0
25996,23278,10535,4062,2544,5695,0,638188,6103,51559,0,0,4873,951,3587,2226,157228,9268,1457,0,0,52000,0,19060,0,0,2210,4061,6203,12125,0,4675,20644,14260,5873,0,55251,19306,435565,0,0,0,0,6998,0,0,0,39809,0,0,0,0,0,4431,26327,0,3554,0,0,0,0,20331,0,0,0,0,0,0,1900,8309,3867,990,1360,0,50634,0,0,0,5953,0,0,150528,472744,2123,15022,0,17014,368718,0,205203,4925,44078,230190,0,2162,11359,1331,576313,45014,66918,0,31339,462498,4466,3418,0,0,259932,26182,20463,495561,22491,151677,309186,25875,0,0,326647,0,2518,0,58565,128385,3608,6607,18440,15127,101217,231097,823,0,0,261171,480297,27023,9622,0,401041,0,4041,0,10359,530643,0,22735,14260,646429,0,0,0,86370,0,0,0,45155,0,0
25997,5854,0,0,1481,2857,19640,21466,2349,2122,6813,14111,11080,0,8177,1930,3025,4264,5954,4397,7528,4841,11702,0,5784,0,6746,12272,8578,12501,0,1667,0,5295,4735,1182,0,11612,0,1578,0,9271,7319,10164,3916,0,15099,1089,7896,0,1563,40289,2561,3882,10674,0,30576,1465,5552,0,0,3105,1720,4711,6626,0,4998,4533,1690,0,9469,10597,14101,0,2511,3284,0,7134,2081,9908,0,0,0,3216,16145,3284,0,22497,4356,9898,1445,15075,15695,0,3095,4905,6675,4537,8961,1811,4675,16736,13936,4813,7215,4805,9813,2930,2409,33859,9899,10509,4009,4403,15023,0,2447,0,9779,12585,0,0,2678,0,5072,0,12887,2504,3136,7613,9645,12880,0,5606,4269,0,9858,11031,0,7708,0,29296,0,3630,0,0,0,1512,11064,2389,0,0,931,0,0,0,2712
25998,0,0,0,0,0,0,8477,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,0,0,0,0,0,3078,0,3418,0,0,0,0,0,0,0,3380,0,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,0,0,0,0,0,0,0,0,7800,0,0,0,5257,0,0,0,0,0,0,0,0,0,0
26000,0,0,0,0,0,11982,0,0,0,3284,0,0,4227,0,0,0,5300,0,0,1538,9073,1836,0,3109,0,0,5168,1745,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,8635,0,0,0,0,4263,1389,0,0,0,0,0,0,0,0,0,4153,0,0,0,0,0,0,0,0,0,0,7420,52843,0,0,0,0,0,0,0,0,0,7617,0,0,0,0,0,0,1931,0,0,2615,10689,1468,0,0,0,0,0,0,0,0,0,0,0,3116,0,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,0,0,2277,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,3802,5237,0,0,0
26001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10981,0,0,0,0,0,0,0,0,0,0,5536,0,0,0,0,0,0,0,0,0,0,0,0,6137,0,0,0,0,0,0,0,0,0,0,0,14014,0,0,0,0,0,6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7389
26004,0,10507,0,0,0,28155,0,0,0,15716,9015,2128,65521,21979,0,0,78195,9463,4711,15332,14048,2771,5299,26169,0,0,11371,5852,0,10806,10337,0,0,0,0,2333,0,0,4380,0,0,0,0,15374,188158,9589,0,21093,0,0,2074,0,9134,0,0,24293,38679,0,70879,26501,0,20760,8184,0,6948,0,0,29973,0,58942,0,8668,18845,0,0,0,0,0,0,0,0,0,7645,123983,0,0,0,0,0,0,0,0,20561,162754,0,0,0,0,0,28285,0,0,0,20485,47955,27127,0,51463,0,0,2131,0,0,0,0,0,0,83036,2247,0,0,0,3218,0,0,0,0,0,16657,74305,0,0,0,0,0,73159,0,0,0,0,5892,0,35036,0,0,0,26388,0,0,0,18757,22277,34474,0,79585,75153
26005,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493,0,0,0,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099
26028,16932,2550,2736,6421,6263,12383,238432,998,139832,9735,39579,6850,4090,9434,0,114837,73125,11922,4239,4463,93573,5618,51741,3086,0,6763,24982,26380,46126,1468,5334,11367,10976,0,0,46741,22432,347302,0,0,6498,4020,7823,4356,4794,18154,35294,1226,3542,7183,18085,11444,9717,76966,0,11120,0,1220,1131,1579,25543,0,0,2332,0,13727,1850,3018,12399,17064,6349,4188,0,18084,0,0,12978,42699,1519,0,69455,6432,13763,47590,4670,13615,109014,0,211920,1166,76235,254195,1691,4531,9363,16623,296531,100557,64509,0,13165,230889,17071,6784,11466,31504,173401,118491,66840,328193,20044,322701,226090,61851,1174,0,259197,0,9854,0,87669,70536,3328,5267,15317,35368,68421,204456,6077,2741,0,199283,308473,9111,1256,18891,334379,9525,20285,0,30592,15156,1041,18146,32438,300209,1262,12606,0,59639,0,1756,0,51122,1724,1844
26029,0,0,0,0,0,0,0,0,0,1897,0,0,2163,0,0,0,0,0,0,0,0,0,1511,4576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,0,0,0,1424,5336,0,0,0,0,0,0,0,0,0,0,2754,0,0,12656,11884,0,0,2458,0,2149,0,0,0,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,44607,0,0,0,0,0,0,0,0,0,30525,0,0,3943,0,0,0,0,0,0,0,9436,0,0,0,0,0,0,0,0,0,0,0,0,2073,1840,0,0,0,0,0,0,0,0,0,3717,23074,0,0,0,0,0,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10906,0,0,3385,24483
26039,401440,691635,304629,207416,350006,888961,2862309,146829,395878,516418,607609,507475,600819,742090,473218,1161601,468499,435189,563705,587509,1121790,815789,602286,916691,186826,390143,676745,685859,542000,287925,690483,491650,306301,303437,337687,1188263,598433,2450527,801520,327853,492252,520724,704143,582583,819870,794149,502352,791320,190002,421070,1051420,362445,952720,1162972,467510,1135137,293555,279508,280277,414054,863926,792759,626880,426130,282267,489231,271414,255739,235666,814922,322897,870141,156269,471075,446373,44305,432972,584596,596717,231881,1844752,3025754,334918,901989,265330,744028,2363006,422431,1316114,303873,928508,2975535,537691,937288,455917,247354,3637722,770420,855038,714947,726639,2518194,765417,724805,1037521,514566,2011122,931335,1119010,3605979,849114,1838101,2339766,612916,482055,109798,3768911,740094,810022,430824,909858,1175185,681011,211475,616046,545955,1312318,2024663,514901,980464,238439,3001677,2656965,207949,292923,636103,2598172,439135,523308,252599,1166201,3381332,680393,582163,557162,3412804,587932,541717,468889,1262972,269087,461524,706161,735271,779637,504448
26045,0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26046,0,0,0,0,0,0,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,11451,0,0,0,0,0,0,0,0,0,4073,0,0,0,0,0,0,0,0,0,29996,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,0,0,0,0,0,0,0,0,0,1126,0,0,0,2494,0,0,0,0,0,0,2161,0,1893,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,0,1919,0,2875,0,0,0,0,0,1243,0,0,0,3687,0,0,0,0,0,0,0,2039,0,3322,0,0,0,0,0,0,0,0,0,2763,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,1541,1858,0,0,0,1794,0,0,0,0,0,0,0
26054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,0,0,0,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8082,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,13125,0,0,0,0,0,0
26057,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,1745,0,0,1181,0,0,0,0,0,0,2137,0,0,1186,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,1828,0,0,0,0,0,914,0,855,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2755,0,0,3283,0,0,0,0,0,2277,0,0,0,0,0,3746,0,0,4009,1866,1923,0,0,0,0,7236,0,0,0,0,0,0,0,0,0,0,0,0,1828,2540,0,0,0,0,0,0,0,1103,1981,0,0,0,1862,0,0,2675,0
26066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083,0,0,18433,9185,0,0,0,0,0,0,0,0,9104,8367,3766,4844,12551,0,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12189,13089,15148,0,0,0,0,6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298,0,0,0,11227,1074,11235,27984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9926,8445,0,0,0,1505,0,0,2153,0,0,0,10699,3104,10539,29021,17437,0,0,0,0,0,0,12719,12180,0,0,0,0,0,0,0,0
26073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9583,2911,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,3811,0,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12009,0,0,0,0,0,0,0,0,0,0,0,0
26077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9859,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,2467,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6920,0,0,0,0,0,0,0,1115,0,0,0,0,0,0
26079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,4203,0,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,0,0,0,0,0,0,4167,4038,0,0,0,0,5686,0,0,0,0,9534,0,0,0,0,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,0,0,2970,0,0,0,0,7024,0,0,0,4203,0,0,3186,0,0,0,0,0,4290,0,0,0,4422,0,0
26081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,0,0,1659,1975,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0
26084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,4007,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26086,0,0,3725,0,4631,0,0,0,0,0,0,0,0,0,0,0,0,4793,0,0,0,0,0,0,0,0,0,0,10838,977,0,0,0,0,0,0,2529,0,0,0,0,0,0,4729,0,0,0,0,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,1293,2647,0,0,0,0,0,857,0,0,0,0,1859,0,0,6216,0,0,0,2110,0,0,0,0,0,2691,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26087,0,0,0,0,0,0,117941,0,6308,0,0,0,0,0,0,18727,0,0,0,0,0,0,3579,0,0,0,0,0,2611,0,0,2965,0,0,0,0,1776,29250,0,0,0,0,0,0,0,0,4884,0,0,0,0,0,0,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10128,0,0,0,0,0,0,46056,108159,0,0,0,6233,73475,0,13390,0,15006,56109,0,0,0,0,85978,5399,0,0,17195,54469,0,0,0,0,40581,0,0,47146,4229,49624,38550,7955,0,0,50316,0,0,0,4175,19257,0,0,0,1270,4836,27187,0,0,0,31592,29534,0,0,0,36532,0,0,0,0,49350,0,3670,7330,44409,0,0,0,6566,0,0,0,0,0,0
